"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty_xy [nm]"
58,2,7138.94631,14661.49498,77.21029,289.57598,89.67042,13.64867,12409.17073,28.21685
59,2,7873.57399,14987.04293,111.4472,608.84912,86.89502,13.88511,13139.05718,27.54816
60,2,8077.63407,7128.74997,178.97708,2537.14694,89.09523,26.98106,30271.65703,31.43628
61,2,8039.62706,8142.92671,330.5191,12948.67071,5.6592,11.88656,8949.59393,10.67683
62,2,8299.30493,7350.62761,125.90447,4247.61715,120.16029,19.14705,13346.61387,7.59581
63,2,8698.5596,14012.26118,393.40311,15261.22028,0,10.22821,8134.36545,11.22903
64,2,8766.39176,16432.82815,139.50632,872.82706,108.02289,19.88547,22198.98478,41.27896
65,2,9232.06955,8789.32469,75.34333,249.32294,77.74635,13.24262,13391.6793,30.2992
66,2,9439.05288,16729.14494,164.85049,2434.84028,75.90175,12.57309,9259.05581,14.34541
67,2,9942.63557,9620.03964,115.05352,6743.63187,75.74813,24.55333,15010.32566,5.24625
68,2,10074.68571,13528.75923,162.39625,1158.1509,96.46048,14.7199,11835.23518,31.72225
69,2,10072.62871,16859.81146,162.10305,2076.38145,67.78833,12.85705,10085.30249,16.35075
70,2,10419.30026,8944.30414,212.25915,2472.49818,68.77798,13.68349,12783.25783,23.95463
71,2,10605.18233,14020.82806,98.02644,503.19606,76.10895,12.60381,12626.5253,23.99404
72,2,10909.64177,10691.98259,215.45118,1990.36867,68.03199,12.14341,10173.22295,27.18762
73,2,10906.45957,16918.77659,135.22982,1982.80945,62.82036,12.4831,9212.76795,12.12848
74,2,11405.8227,11551.78464,428.0365,20545.55783,0,15.18315,14861.72132,13.47697
75,2,12602.40318,7171.72196,112.71547,1303.9655,93.3748,14.38577,11197.60566,14.33198
76,2,12649.37367,5049.54538,128.17643,3787.06578,58.14176,14.29458,11699.28697,7.03029
77,2,13070.14519,8931.64186,154.5302,1470.97564,73.01601,12.69945,10549.58377,20.3359
78,2,13261.81412,20681.14094,89.94438,1006.59607,66.62311,11.10411,8702.49344,10.1239
79,2,13513.63601,7464.93642,84.30932,764.36302,84.4369,11.24595,8463.74821,11.62639
80,2,13518.78664,8301.56317,140.38882,7545.69923,66.66353,16.05674,9572.07192,4.98711
81,2,14149.89132,19107.40758,118.79183,1763.38351,80.63692,14.15039,11382.53463,11.83565
82,2,14220.44548,17784.50802,82.02561,404.53595,70.91679,12.6809,13916.94553,21.5461
83,2,14822.01592,18326.97426,191.43265,1292.43854,63.32378,13.5858,14695.02282,36.21448
84,2,15752.13102,17343.57899,80.14244,263.25623,67.19141,14.42932,20144.06085,34.71536
85,2,17754.45726,14254.67018,115.2793,787.72458,80.42965,14.55534,13309.63936,23.97264
86,2,18772.4499,14064.04152,171.89997,1888.23399,69.00179,13.44735,11511.81026,20.57325
87,2,18956.75072,12151.85025,272.99952,4424.44327,78.67707,14.37305,10693.85086,23.15623
88,2,19255.03514,11760.09352,443.82331,25545.11188,0,15.91832,13869.69311,12.27919
89,2,19331.99049,4023.98969,156.82092,1327.48298,42.48554,10.08285,10314.40118,18.98688
90,2,19295.1449,12597.36493,195.86054,2192.63609,105.58058,14.89538,10973.06491,24.871
91,2,19479.61476,14123.805,128.85085,8706.5548,62.09436,27.96741,19907.53292,5.6025
92,2,19534.02657,11639.8986,76.72835,262.81829,104.71951,19.51816,22163.77915,42.55297
93,2,19811.92666,11848.16248,411.79866,20789.89555,0,13.54581,11894.68806,11.39633
94,2,24253.53527,19665.6514,120.27976,3761.68913,98.69018,18.9351,13014.63102,7.74835
95,3,3858.19493,17449.48426,227.98701,3576.52229,75.19831,15.61388,13854.44283,21.72393
96,3,3817.18705,13213.85799,129.08479,687.16568,79.43545,12.83001,10277.59703,30.01047
97,3,3968.14257,17462.44103,458.74682,30210.59398,0.85083,12.33889,8200.01878,9.30053
98,3,4013.13947,18027.04204,192.1256,2572.88065,87.77078,21.47952,21997.07911,28.69075
