"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty_xy [nm]"
181,3,19427.957,4525.007,164.632,3919.323,0,6.849,15481972.419,6.763
182,3,19596.401,13685.638,7.544,54.714,155.915,4.368,6295969.616,5.738
183,3,19581.492,14831.112,43.835,114.815,146.902,5.158,8781205.813,12.667
184,3,19701.505,3961.358,52.77,190.724,114.74,4.292,6079758.648,10.172
185,3,19792.817,15127.778,36.855,55.137,147.246,8.198,22181254.958,25.499
186,3,19999.483,14440.223,4.17,59.063,174.766,9.001,26734685.982,6.894
187,3,20145.173,2618.398,143.933,3109.142,0,7.611,19114929.501,6.903
188,3,20293.109,14836.556,61.766,134.686,150.374,5.041,8385922.606,17.748
189,3,20349.046,15801.839,233.789,11847.063,0,12.416,50878075.897,6.668
190,3,20489.308,2326.013,198.535,5289.625,0,9.045,26997762.41,8.127
191,3,20677.862,2880.544,3.119,33.275,132.126,7.035,16331933.344,9.247
192,3,20732.718,15645.545,154.332,5705.763,0,7.246,17329499.709,4.91
193,3,20914.322,2425.049,286.664,10676.458,0,8.808,25601356.164,8.183
194,3,24549.183,27850.164,91.879,374.867,35.001,4.531,6774051.94,13.47
195,3,24660.214,29088.813,138.249,1356.723,21.905,1.558,800872.366,7.77
196,3,24639.516,29521.563,6.564,57.843,69.847,7.759,19869341.136,6.811
197,3,24702.613,26951.653,43.172,73.893,77.99,2.666,2344815.079,12.888
198,3,24720.496,30402.073,3.654,53.145,67.166,7.717,19651144.735,6.794
199,3,24756.706,31528.711,48.723,96.913,70.26,3.71,4541825.191,14
200,3,25172.551,26234,201.559,4248.395,0,6.463,13784943.832,8.284
201,3,25134.068,28598.518,141.701,1764.724,0,5.55,10166600.307,8.839
202,3,25166.872,29996.635,43.823,63.182,62.505,2.337,1802972.153,13.944
203,3,25306.117,25844.446,160.96,2312.427,0,9.868,32139121.369,11.988
204,3,25275.181,27185.942,128.243,1536.422,0,5.339,9405394.739,8.36
205,3,30084.934,27358.55,5.632,49.517,159.965,7.832,20240979.505,7.545
206,3,30462.989,27892.494,55.548,232.486,169.164,8.129,21808500.619,13.17
207,3,30927.348,27691.862,127.376,2106.941,102.99,10.293,34965092.055,9.095
208,3,31085.838,28434.883,116.126,1294.911,169.019,11.082,40532292.844,12.364
209,3,31419.127,28720.086,175.236,7474.373,0,4.418,6441911.226,4.362
210,3,31454.074,28070.61,216.556,10487.684,0,7.889,20538974.979,5.264
211,3,31673.871,28255.534,228.529,12074.088,0,11.687,45072774.24,6.128
212,3,31991.315,28693.548,49.731,217.521,215.516,4.841,7732493.836,9.044
213,3,32477.642,29726.604,71.02,420.122,154.903,5.396,9609529.099,9.398
214,3,32896.14,29343.778,80.617,602.874,125.508,8.49,23785566.584,10.883
215,3,33231.43,30223.159,244.041,9764.815,0,9.352,28862441.079,7.078
216,3,33868.332,29992.24,168.68,6127.896,0,11.962,47224824.946,6.59
217,3,33890.305,30660.275,179.491,6444.284,0,5.776,11011123.665,5.16
218,3,34282.471,30841.164,203.299,9519.515,0,10.026,33174602.012,5.695
219,3,34413.775,30241.038,147.257,5323.994,0,18.236,109763979.022,7.825
220,3,34763.345,30546.587,200.749,6871.193,0,8.25,22459218.554,6.487
221,3,34883.083,30879.569,146.257,4857.478,0,13.681,61778014.05,6.87
222,4,4055.502,34743.679,180.081,6900.574,0,10.695,37750579.284,6.249
223,4,4435.206,34410.007,174.762,6625.884,0,11.093,40606962.831,6.28
224,4,4458.482,35018.097,239.509,8795.705,0,8.955,26464491.433,7.284
225,4,4918.149,35141.763,86.395,667.947,108.906,10.613,37168688.514,12.973
226,4,5128.163,34491.568,205.312,8145.201,0,7.76,19871127.646,5.786
227,4,6057.653,34655.975,178.84,6572.429,0,14.434,68759466.973,7.688
228,4,6859.031,34854.893,32.334,64.468,149.123,5.933,11618467.522,14.773
229,4,6905.454,35356.556,94.834,573.921,128.472,9.356,28889091.89,15.744
230,4,7155.5,34835.668,198.73,7235.006,0,8.225,22326756.37,6.153
231,4,7598.669,35495.051,288.256,13484.151,0,4.954,8098155.733,5.64
232,4,8136.339,35606.439,138.767,2654.1,49.853,2.946,2865120.786,5.727
233,4,8749.498,35556.067,206.105,8435.657,0,11.514,43753713.043,6.85
234,4,9537.171,35396.992,155.003,4005.599,73.435,6.667,14668078.592,6.078
235,4,11120.278,17839.855,2.462,92.846,180.277,13.423,59459934.424,5.979
236,4,11535.249,18326.269,186.371,5869.049,0,5.67,10609700.856,5.71
237,4,11674.933,16960.064,4.833,86.708,163.102,6.789,15210164.398,4.581
238,4,11821.228,16652.199,48.106,179.805,100.538,10.629,37282963.492,16.075
239,4,11903.608,17803.031,93.176,938.096,125.574,12.107,48373113.108,12.065
240,4,12328.509,15749.211,167.673,5626.692,0,11.562,44118202.132,6.848
241,4,12211.46,17172.29,200.212,7462.881,0,12.26,49605513.549,7.49
242,4,12459.511,16604.544,190.543,5176.172,0,5.16,8788479.294,6.199
243,4,13062.813,15221.344,85.931,459.687,57.746,6.509,13979786.132,12.694
244,4,18481.154,12882.297,5.902,113.326,222.537,8.125,21788361.765,4.175
245,4,18649.044,13308.643,219.543,9173.328,0,12.999,55765872.496,7.624
246,4,18734.384,4745.522,105.712,1043.245,86.936,9.693,31003437.587,11.582
247,4,18753.539,5430.007,142.84,2388.948,0,5.428,9724790.848,7.192
248,4,18949.881,13966.036,36.66,144.733,198.374,9.426,29323490.761,12.029
249,4,19054.161,4052.051,156.85,3914.349,0,6.596,14358648.246,6.248
250,4,19131.578,5139.251,144.085,2622.114,0,3.271,3531299.733,6.095
251,4,19175.572,14336.41,178.725,6745.28,0,10.767,38260199.041,6.309
252,4,19264.9,4877.056,200.478,5354.108,0,9.489,29715620.885,8.396
253,4,19397.726,3436.827,144.205,3276.468,0,9.433,29367352.428,7.392
254,4,19389.153,4586.261,198.032,5369.235,0,7.174,16982447.365,7.145
255,4,19379.058,13337.799,308.644,15484.142,0,10.789,38411209.352,7.698
256,4,19528.627,14792.089,232.132,9058.543,0,12.663,52922447.905,8.297
257,4,19521.056,3919.642,12.138,69.959,130.254,4.299,6097801.956,5.633
258,4,19560.834,13665.317,206.551,7822.581,0,7.454,18337881.328,5.908
259,4,19677.219,3995.908,6.883,36.894,121.124,7.475,18440288.668,9.614
260,4,19756.79,15117.571,7.094,56.129,144.993,7.131,16783204.318,6.765
261,4,19904.713,3571.305,40.344,59.809,103.13,4.003,5286839.969,16.405
262,4,20040.357,14478.957,47.788,140.654,179.996,6.923,15816900.261,14.434
263,4,20139.713,2620.971,182.912,4813.043,0,7.939,20802257.777,7.223
264,4,20253.5,14774.165,136.461,2096.789,70.71,5.094,8562770.624,7.236
265,4,20317.279,15861.137,161.693,6127.016,0,5.885,11429231.188,4.705
266,4,20475.366,2330.177,226.736,6472.856,0,9.657,30778918.488,8.858
267,4,20758.83,2815.353,227.587,8047.673,0,12.44,51074011.815,8.757
268,4,20698.779,15633.15,223.947,11296.567,0,9.089,27260154.256,5.534
269,4,24538.385,27855.838,41.887,67.75,67.317,5.72,10799383.314,19.411
270,4,24628.316,29489.073,165.015,2705.096,1.181,4.58,6923602.795,7.573
271,4,24703.054,26916.182,135.564,1841.475,0,5.288,9227657.56,7.927
272,4,24730.515,30370.789,242.352,4823.298,0,2.58,2196911.187,7.496
273,4,24725.316,31542.923,28.336,40.962,75.149,2.593,2218087.783,12.17
274,4,25155.722,26278.508,206.715,3727.008,0,3.252,3490342.75,7.53
275,4,25084.359,28519.885,202.168,3344.27,0,6.104,12295000.438,9.652
276,4,25197.66,30000.995,8.018,46.061,62.574,5.051,8420635.704,6.861
277,4,25244.47,27199.485,59.528,136.742,58.94,2.917,2808550.399,12.869
278,4,30200.069,27240.809,63.753,300.517,118.565,9.059,27085473.412,14.109
279,4,30441.109,27863.962,86.723,837.679,125.387,15.794,82324537.352,14.555
280,4,31001.089,27674.371,169.258,6607.635,0,8.526,23991289.475,5.322
281,4,31063.172,28402.169,59.798,309.001,213.694,14.675,71075059.085,18.134
282,4,31380.045,28014.736,287.831,17979.292,0,7.399,18065423.675,5.242
283,4,31589.889,28809.428,203.342,10127.373,0,8.649,24687430.64,5.12
284,4,31663.544,28182.331,52.931,179.98,173.449,15.153,75773691.168,25.24
285,4,31809.8,29180.302,166.743,6475.199,0,15.222,76470184.77,7.187
286,4,32054.481,28731.594,127.812,2049.439,155.468,11.985,47399897.602,10.355
287,4,32560.382,29757.206,9.609,112.162,169.265,8.918,26248524.256,4.878
288,4,32908.801,29379.529,223.065,8116.382,0,10.775,38318241.542,7.693
289,4,33208.397,30242.38,191.143,6655.889,0,6.893,15679278.133,5.774
290,4,33616.08,29847.881,220.709,8296.308,0,7.662,19372442.925,6.283
291,4,33943.623,30081.393,207.721,8271.702,0,8.912,26209428.958,6.166
292,4,34366.851,30248.363,165.384,6032.537,0,6.695,14791071.475,5.053
293,4,34350.802,30860.745,203.164,10525.306,0,7.983,21031919.912,4.842
294,4,34870.919,30892.967,151.717,4949.054,0,5.723,10808046.468,4.934
295,5,4077.727,34801.623,3.209,67.076,169.867,13.228,57742151.314,7.893
296,5,4376.655,34438.23,185.715,5775.949,13.491,5.369,9512221.382,5.66
297,5,4524.708,35042.879,168.259,5091.959,0,10.057,33379636.74,6.887
298,5,4770.773,34433.255,156.576,4822.851,0,15.979,84267072.519,8.592
299,5,5091.498,35164.844,236.187,9437.125,0,9.8,31695780.262,7.085
300,5,5140.709,34479.658,132.816,2999.541,33.374,8.96,26495293.558,6.811
301,5,6438.78,35333.32,172.624,4510.205,0,6.245,12868584.301,6.33
302,5,6676.341,34800.516,206.791,7045.405,0,8.881,26028755,6.883
303,5,6831.623,35356.753,153.189,4557.848,0,9.954,32696046.744,6.474
304,5,7362.729,35512.347,4.923,60.218,166.604,5.573,10250951.252,5.477
305,5,8209.189,35630.42,189.518,6070.448,0,6.952,15950938.185,6.094
306,5,8722.127,34959.038,3.513,95.22,152.53,11.964,47236864.949,5.518
307,5,8772.848,35594.8,62.964,302.159,156.298,6.128,12391014.1,10.807
308,5,9130.685,34976.441,245.765,11530.928,0,5.081,8521404.848,5.14
309,5,9598.695,35363.115,4.691,64.905,213.26,8.047,21368303.087,6.076
310,5,10799.799,18572.543,110.979,2342.295,46.422,8.708,25026530.1,6.227
311,5,11115.738,17860.689,31.961,137.146,181.601,18.432,112120971.275,17.924
312,5,11620.607,16984.31,276.992,14131.657,0,5.972,11769138.486,5.465
313,5,11701.647,18111.351,65.56,331.74,148.972,6.262,12940694.972,10.774
314,5,11820.311,16618.891,131.309,2736.861,0,9.494,29744240.817,7.395
315,5,12197.558,17220.202,167.977,5125.806,0,5.846,11277752.925,5.506
316,5,12468.462,16601.772,301.967,13385.532,0,3.002,2973850.729,5.505
317,5,13092.132,15308.278,156.092,3413.879,0,9.564,30186339,8.143
318,5,18400.269,12852.106,163.244,6293.736,0,5.914,11542004.769,4.687
319,5,18473.93,12495.555,181.358,5338.56,0,12.212,49213837.119,8.371
320,5,18765.434,4695.048,159.605,4473.258,0,9.363,28928603.045,6.765
321,5,18797.156,12799.405,10.321,88.071,169.908,9.822,31837013.651,6.33
322,5,18943.126,13996.684,55.645,156.149,195.057,7.77,19923766.263,17.957
323,5,19133.835,5053.048,225.81,6148.746,0,8.642,24648341.914,8.597
324,5,19119.808,12960.237,5.827,95.015,165.229,18.064,107682458.248,7.805
325,5,19190.864,14291.387,280.357,16719.133,0,6.751,15042653.413,5.16
326,5,19404.438,3488.461,171.121,4513.739,0,3.523,4095527.392,5.484
327,5,19371.252,13325.617,215.633,9825,0,16.34,88117000.766,8.16
328,5,19449.496,3882.848,71.639,252.789,123.898,5.623,10435633.531,14.256
329,5,19443.415,13444.528,8.379,83.133,184.406,15.848,82891094.844,8.605
330,5,19599.096,14882.293,3.406,60.558,155.696,13.839,63199957.625,8.964
331,5,20057.403,14471.718,69.487,306.696,152.699,5.778,11018994.253,11.908
332,5,20160.102,15598.858,3.911,81.52,169.096,10.657,37476875.995,5.867
333,5,20239.283,14809.137,280.723,14224.851,0,9.029,26901505.28,6.466
334,5,20395.587,2394.827,6.539,37.505,132.538,6.847,15473098.955,8.903
335,5,20722.806,2877.392,7.835,43.31,99.332,10.244,34628403.84,10.754
336,5,20695.154,15652.971,171.84,6465.267,0,6.294,13074998.159,4.987
337,5,24545.386,27903.419,74.648,183.656,51.947,3.897,5012420.956,15.865
338,5,24616.292,29034.353,82.082,318.597,54.368,6.069,12154946.565,15.231
339,5,24647.68,29515.478,196.999,3328.301,0,3.904,5029741.827,7.937
340,5,24712.102,26985.947,32.489,65.474,80.809,9.543,30053217.457,20.743
341,5,24717.568,31543.589,147.482,2071.853,0,4.729,7378881.818,7.878
342,5,24763.52,30392.264,269.717,6619.085,0,5.642,10503754.495,8.609
343,5,25147.678,27904.855,43.04,57.451,69.5,6.933,15862827.472,26.907
344,5,25213.265,30045.111,157.96,2121.35,0,3.192,3361731.262,7.641
345,5,30202.446,27231.729,207.998,7987.139,0,6.81,15306890.544,5.694
346,5,30408.129,27839.652,208.451,8623.072,0,8.906,26175409.486,6.012
347,5,30974.441,27699.847,216.911,9767.123,0,4.288,6068177.102,4.748
348,5,31118.054,28395.021,253.504,17053.046,0,14.351,67964786.668,6.181
349,5,31366.471,27943.233,61.283,193.304,181.847,15.183,76075487.408,30.3
350,5,31677.884,28287.026,135.986,2794.659,93.624,6.106,12302424.957,6.316
351,5,31778.012,29114.29,96.943,820.347,179.343,12.848,54476293.945,15.214
