"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty_xy [nm]"
103,2,14060.265,20298.666,208.649,8518.712,0,6.703,14829482.336,5.45
104,2,14278.386,20710.794,111.197,1081.246,104.907,5.62,10423277.967,8.985
105,2,14486.53,8258.901,151.011,2673.291,0,2.916,2805622.815,6.255
106,2,14866.035,19569.699,239.691,10988.435,0,13.53,60411381.305,7.785
107,2,15281.653,21883.06,156.961,4534.272,0,7.445,18292679.317,5.914
108,2,15389.21,19943.396,147.423,4483.002,0,12.614,52508291.291,7.06
109,2,15581.632,9113.95,156.627,3368.485,0,5.309,9301442.582,6.42
110,2,15542.226,19793.907,94.674,757.669,117.695,6.311,13145499.369,9.793
111,2,15804.352,8491.841,171.916,5755.85,0,14.73,71607268.495,8.162
112,2,15912.525,19433.89,48.062,139.462,158.865,4.343,6224994.984,11.349
113,2,16107.377,8609.83,156.255,4870.59,0,13.406,59312934.238,7.527
114,2,16088.287,18832.712,276.794,24350.9,0,6.45,13731020.73,3.968
115,2,16293.211,18404.49,45.756,101.353,137.089,6.735,14969704.07,17.522
116,2,16509.753,22023.287,86.228,1018.071,144.115,12.684,53097551.587,10.233
117,2,16880.34,9282.027,4.255,76.922,84.864,10.445,36001639.408,6.113
118,2,16927.404,21472.568,147.569,2315.136,96.566,8.595,24381173.418,9.532
119,2,17062.789,22023.332,98.815,561.608,152.545,9.683,30941187.434,17.656
120,2,17231.39,9116.383,221.953,4451.122,0,4.76,7478585.062,8.131
121,2,17814.684,22076.601,146.67,4744.164,0,13.232,57785406.687,6.89
122,2,17943.384,21542.821,167.737,6692.877,0,9.761,31447510.681,5.511
123,2,18440.451,21860.329,51.067,102.547,156.111,7.935,20781082.529,23.139
124,2,18428.011,22223.755,77.59,639.791,159.261,7.326,17712725.332,9.014
125,2,24313.745,34064.028,201.009,7107.599,0,7.442,18278086.249,6.078
126,2,24738.444,34301.823,203.386,7516.126,0,5.946,11666740.333,5.519
127,2,24873.507,33676.328,168.571,5629.235,0,8.571,24242584.737,5.937
128,2,25201.148,33409.318,32.818,69.296,150.661,5.868,11363614.014,14.088
129,2,25380.884,33994.726,175.308,7484.651,0,10.16,34062770.665,5.513
130,2,25715.123,33205.731,212.735,7017.883,0,4.24,5931952.251,5.622
131,2,25874.974,33687.341,173.321,5405.486,0,7.347,17812417.875,5.966
132,2,26394.221,32823.518,171.209,5082.739,0,12.443,51096136.389,8.034
133,2,26581.433,33299.999,198.284,8224.629,0,5.784,11038776.901,5.014
134,2,27346.563,32856.566,236.447,10716.32,0,15.083,75079863.732,8.369
135,2,27795.785,32063.223,154.716,3290.046,52.813,6.013,11932975.748,6.678
136,2,29245.929,28319.028,93.198,402.735,52.065,4.215,5861950.336,12.602
137,2,30422.153,29105.573,142.766,3731.175,0,6.791,15221487.442,5.753
138,2,30933.46,28583.947,184.222,3269.333,0,2.911,2797392.146,6.977
139,2,32537.626,28805.577,134.464,952.912,13.499,4.134,5639786.442,11.249
140,2,32933.361,29360.929,158.62,4001.266,0,7.54,18759943.181,6.582
141,2,38601.166,27970.566,213.766,4517.428,0,5.483,9921856.089,8.049
142,2,38563.039,29282.682,5.2,26.981,75.225,3.031,3031608.192,7.702
143,2,39300.057,27947.35,133.857,2144.118,0,6.766,15106105.704,7.729
144,2,39495.654,27364.614,40.777,62.179,87.964,6.304,13116862.951,21.557
145,2,39749.605,26396.339,209.022,4138.822,0,6.517,14016205.953,8.934
146,2,40524.12,3801.483,154.534,1682.936,0,5.846,11279180.884,10.609
147,3,7038.501,31838.809,46.616,78.13,70.118,3.91,5044733.423,15.913
148,3,7196.406,31419.269,97.535,749.848,42.619,6.339,13262033.101,10.328
149,3,7645.119,31905.119,159.952,3504.813,0,9.945,32636180.887,8.475
150,3,8079.796,31890.7,122.006,1055.022,74.559,7.268,17430434.063,11.992
151,3,8421.089,31288.957,143.528,3026.321,0,9.188,27858595.931,7.692
152,3,8551.994,31886.88,58.992,142.069,111.702,3.339,3679576.154,13.017
153,3,8799.889,31352.107,5.896,42.932,122.634,5.069,8478568.77,6.818
154,3,9140.515,31919.056,177.349,4961.338,0,4.095,5533552.884,5.539
155,3,10130.521,31971.028,161.659,4061.733,0,8.409,23333689.539,7.027
156,3,10196.151,31325.156,181.755,4181.312,0,12.721,53407780.697,10.618
157,3,10407.946,8436.575,66.359,105.55,88.485,8.989,26666994.329,38.577
158,3,10438.647,32035.543,161.895,3785.74,0,7.453,18331690.761,7.013
159,3,11109.116,32082.754,209.218,6002.134,0,8.247,22444002.329,7.61
160,3,11147.329,31539.111,159.023,4757.253,0,12.321,50104209.517,7.483
161,3,11199.851,8519.888,1.721,47.133,117.531,10.096,33637843.219,8.643
162,3,11537.193,31692.218,158.861,3513.577,0,6.952,15949854.237,6.992
163,3,11551.57,32182.93,104.066,1059.086,98.373,5.273,9175062.678,8.12
164,3,11859.423,8513.184,177.357,4059.847,0,6.29,13058596.261,7.071
165,3,12557.201,7921.589,8.594,53.069,99.782,7.402,18079281.783,7.546
166,3,12936.132,8616.148,153.53,2939.822,0,7.891,20547302.604,8.034
167,3,13353.074,21201.42,165.18,2497.871,0,4.771,7510547.459,8.095
168,3,13394.157,8650.068,451.643,23539.694,0,3.907,5037265.933,6.581
169,3,13509.085,8162.524,7.427,28.598,97.748,6.007,11906699.381,10.492
170,3,13651.174,20521.074,166.396,5323.264,0,11.352,42528651.974,6.995
171,3,13808.99,8745.541,136.711,2485.055,0,5.318,9332784.009,6.576
172,3,13862.956,21103.4,71.535,381.608,127.219,9.95,32675388.614,14.771
173,3,14037.823,20314.071,242.976,12257.661,0,8.444,23532101.722,5.682
174,3,14326.756,20738.039,186.721,6413.914,0,5.571,10243321.92,5.386
175,3,14468.127,8234.11,6.117,30.252,83.518,5.722,10806218.26,9.407
176,3,14809.264,19611.072,48.881,193.21,183.201,9.967,32783566.293,14.716
177,3,14710.68,20483.819,192.614,5372.237,0,12.722,53411906.406,9.456
178,3,15368.577,19255.561,223.238,8171.112,0,6.522,14038413.24,6.071
179,3,15481.777,9125.578,230.05,6550.318,0,4.964,8132030.501,6.701
180,3,15540.248,19804.554,214.524,8679.907,0,6.296,13082384.247,5.475
181,3,15700.812,8498.669,160.042,4520.605,0,8.649,24691360.374,6.486
182,3,15903.556,19433.304,55.068,175.321,161.778,6.302,13106913.96,13.919
183,3,16159.828,8582.761,0.979,74.161,169.597,6.377,13422033.769,4.75
184,3,16104.822,18840.78,290.246,27388.705,0,5.658,10563310.56,3.82
185,3,16182.594,9242.816,163.244,2674.944,0,0.995,326664.789,6.368
186,3,16251.262,18390.643,184.504,5420.32,20.887,7.425,18191455.68,6.518
187,3,16280.007,21396.418,56.52,163.996,167.467,9.817,31807488.311,21.131
188,3,16444.642,22007.66,173.1,7868.45,0,15.161,75853119.841,6.485
189,3,16909.338,9269.32,146.784,2278.201,36.117,6.14,12440747.683,8.081
190,3,17089.239,21452.802,95.656,1049.046,112.971,8.411,23345284.871,9.028
191,3,17201.06,9041.747,2.365,40.781,84.171,5.127,8674637.229,6.677
192,3,17441.592,22066.566,7.57,38.774,183.214,3.862,4921891.95,6.922
193,3,17870.507,22126.084,210.703,8523.105,0,9.074,27170128.773,6.21
194,3,17936.825,21545.27,170.467,7661.985,0,7.62,19161231.718,4.676
195,3,18348.958,22199.942,203.285,10204.816,0,8.416,23375426.62,5.04
196,3,24351.858,34586.88,90.656,652.804,87.658,5.481,9912621.952,9.616
197,3,24765.483,34347.495,176.541,5446.948,0,10.499,36376691.771,7.202
198,3,25269.58,33396.718,205.755,7680.668,0,13.233,57794028.153,8.031
199,3,25387.28,33953.236,203.632,10434.328,0,12.749,53639692.045,6.029
200,3,25859.907,33700.747,180.35,5165.635,0,8.452,23575819.609,6.919
201,3,26502.983,33340.885,154.136,5539.515,0,11.416,43007843.425,6.05
202,3,26906.377,33143.591,174.216,6649.587,0,10.716,37893930.997,6.122
203,3,27271.124,32386.305,191.43,8044.888,0,4.523,6751130.061,4.64
204,3,27358.423,32901.137,171.784,5830.392,0,8.77,25385160.917,6.006
205,3,27803.073,32038.048,160.672,5004.112,0,8.41,23339480.943,5.986
206,3,27977.76,32399.386,192.019,7428.721,0,9.63,30606637.346,6.171
207,3,29249.337,28272.137,112.891,1271.206,0,4.402,6393728.73,7.53
208,3,29243.197,28598.863,122.054,1384.13,0,2.549,2144792.008,7.037
209,3,30438.62,29126.064,122.352,2555.015,0,4.629,7072036.398,5.445
210,3,30960.834,28583.367,172.801,2735.5,0,4.65,7135892.91,8.018
211,3,32940.445,29331.169,87.164,821.288,58.306,10.21,34399267.822,10.744
212,3,38534.771,28068.036,213.878,4394.478,0,3.152,3279419.489,7.069
213,3,38595.633,29276.822,182.435,3156.633,0,4.773,7518572.353,7.897
214,3,39069.216,26621.912,169.929,2451.26,0,4.039,5384582.83,8.078
215,3,39519.945,27440.726,1.697,75.302,91.557,8.084,21564875.422,5.218
216,3,39591.381,26924.41,75.243,280.336,47.409,4.468,6587174.967,12.522
217,3,39653.132,26281.298,63.735,144.131,64.842,9.563,30181251.121,28.399
218,3,40800.443,4159.535,4.629,59.169,53.308,3.966,5189901.751,4.987
219,4,6975.365,31725.984,159.153,2883.57,0,5.971,11766636.123,7.574
220,4,7171.843,31440.315,177.261,3868.558,0,5.016,8303024.944,6.762
221,4,7600.337,31845.543,3.723,30.926,112.056,3.746,4631196.022,7.316
222,4,7729.581,31345.109,115.58,1523.148,67.678,8.555,24151838.609,9.068
223,4,8035.436,31903.704,209.114,6392.934,0,7.831,20239830.408,7.081
224,4,8522.879,31325.12,184.348,4389.083,0,6.783,15183509.376,7.281
225,4,8613.965,31909.722,77.951,394.781,79.725,5.99,11841825.387,11.802
226,4,8823.488,31342.737,124.575,1035.376,73.852,11.223,41563811.729,17.148
227,4,9101.264,31943.528,174.54,5074.848,0,4.952,8093883.608,5.572
228,4,9733.78,31268.858,144.695,3809.627,0,13.805,62896930.018,8.303
229,4,9967.502,31901.242,284.688,11482.654,0,9.73,31244912.051,8.086
230,4,10160.338,31310.616,1.733,52.648,113.09,6.033,12010367.203,5.929
231,4,10549.035,8012.421,213.667,7253.752,0,11.485,43532845.753,8.171
232,4,11199.376,31559.145,1.712,62.898,161.881,9.195,27904514.518,6.419
233,4,11243.604,8556.002,48.21,129.858,112.382,9.41,29221599.953,19.6
234,4,11529.682,32192.28,54.889,138.353,145.924,5.055,8433423.212,14.683
235,4,11573.967,31740.741,97.624,766.696,79.599,4.765,7491939.684,8.966
236,4,11800.736,8539.641,182.222,4496.461,0,10.151,34005657.426,8.638
237,4,12527.047,7982.729,191.61,4363.513,0,6.411,13564870.858,7.539
238,4,12905.887,8094.54,174.529,3671.196,0,6.827,15382851.898,7.677
239,4,12946.691,8625.449,136.382,2515.578,0,8.949,26429608.368,8.094
240,4,13353.619,21187.454,47.642,195.959,68.702,4.492,6660136.292,8.971
241,4,13480.878,8648.158,129.888,2314.889,0,8.859,25902686.641,7.972
242,4,13602.705,8224.968,76.184,333.127,70.298,5.137,8709719.144,11.994
243,4,13657.377,20546.381,152.794,4803.551,0,12.949,55334501.649,7.183
244,4,13819.355,21077.161,155.438,4558.212,0,8.911,26207048.423,6.267
245,4,13875.922,8699.397,167.131,3384.44,0,7.425,18196139.524,7.954
246,4,14135.351,20219.09,167.389,4996.429,0,10.757,38189365.886,7.195
247,4,14307.885,20646.936,5.707,42.04,159.212,10.854,38877725.326,10.806
248,4,14479.666,8242.713,191.392,3616.514,0,5.314,9318749.651,7.972
249,4,14766.952,19648.929,196.404,8382.203,0,11.139,40947503.13,6.275
250,4,14811.024,20379.646,183.705,4879.492,0,6.547,14145979.894,6.635
251,4,15290.049,21879.728,140.773,2841.549,21.937,5.911,11532005.25,6.466
252,4,15433.989,9120.748,8.905,46.856,89.16,6.117,12346382.775,7.585
253,4,15708.147,18932.73,85.831,645.776,125.199,8.135,21839153.753,11.039
254,4,15711.108,8493.481,140.573,3723.067,0,10.321,35151620.28,6.766
255,4,15728.778,21415.885,176.225,5805.677,0,7.038,16345935.463,5.721
256,4,15873.543,19452.342,237.574,9688.409,0,7.021,16269310.771,6.037
257,4,16095.24,8640.088,174.044,4956.238,20.168,8.492,23799759.754,6.788
258,4,16156.996,18857.447,110.305,1232.36,244.276,5.239,9056519.877,7.891
259,4,16346.367,18380.319,199.196,5981.563,0,9.757,31416168.216,7.743
260,4,16509.193,22017.197,246.343,15712.379,0,13.166,57209376.663,5.992
261,4,16918.117,9260.466,198.664,5587.243,0,4.049,5411190.938,5.887
262,4,17302.967,9137.375,150.988,2774.3,0,5.278,9193308.547,6.938
263,4,17477.913,22005.379,226.16,10175.589,0,7.449,18314109.647,5.581
264,4,17962.943,21558.307,128.092,2770.314,86.554,6.689,14766266.46,6.059
265,4,18321.144,22231.726,9.146,94.339,230.496,11.017,40053806.198,6.15
266,4,24316.299,34604.159,177.356,4906.132,0,6.762,15087639.299,6.378
267,4,24736.005,34349.263,155.181,4919.637,0,10.006,33042648.11,6.247
268,4,24891.153,33853.647,129.088,967.987,131.154,2.601,2232861.743,9.253
269,4,25280.252,33363.092,9.675,90.425,160.84,7.476,18446263.846,5.279
270,4,25377.813,33988.763,82.654,309.175,182.406,6.191,12647731.672,15.979
271,4,26229.533,32968.459,229.157,8120.763,0,7.99,21068140.54,6.853
272,4,26478.227,33336.386,62.633,340.089,151.326,11.817,46081304.24,15.023
273,4,26908.015,32572.136,244.569,10670.954,0,13.106,56681943.195,8.074
274,4,27356.943,32838.576,82.301,393.128,168.629,9.088,27255183.58,16.931
275,4,27787.38,32042.133,190.275,6504.32,0,6.512,13994893.475,5.718
276,4,28016.29,32413.311,176.592,6355.285,0,12.522,51749064.894,7.069
277,4,29250.388,28275.639,151.173,2405.191,0,6.323,13195531.84,8.205
278,4,29257.718,28578.968,145.039,1830.474,0,5.408,9651394.951,8.802
279,4,30391.636,29114.269,127.737,3086.247,0,4.592,6960041.646,5.108
280,4,30955.575,28607.971,46.793,79.074,67.909,4.836,7717427.455,17.865
281,4,32952.018,29334.673,54.582,289.491,91.814,5.297,9259130.557,8.618
282,4,38523.862,29360.318,57.87,151.538,59.888,3.604,4285702.759,12.514
283,4,38559.23,27922.899,4.866,36.519,81.984,5.78,11026348.785,7.952
284,4,39106.692,26684.128,199.274,4454.803,0,3.472,3977510.691,6.567
285,4,39456.256,27538.345,129.751,2321.666,0,6.817,15334285.639,7.015
286,4,40518.184,3913.63,91.841,395.539,27.145,3.549,4156906.555,11.673
287,4,40843.459,4166.504,154.768,2256.637,0,5.309,9299931.824,8.257
288,5,3862.541,17772.933,150.675,1494.321,0,1.695,947813.175,8.131
289,5,6980.069,31705.006,165.022,3271.948,0,7.126,16758981.578,7.852
290,5,7243.694,31383.944,36.895,66.791,103.425,5.197,8913735.567,15.587
291,5,7787.167,31353.602,163.216,4772.573,0,12.285,49804020.345,7.766
292,5,7764.097,31841.862,14.279,27.515,117.157,4.487,6643873.862,11.833
293,5,8283.136,31895.708,179.469,3853.642,0,6.772,15133564.116,7.686
294,5,8426.388,31315.471,212.563,5654.335,0,10.966,39682225.483,9.65
295,5,8785.826,31346.753,198.722,5082.556,0,7.129,16773860.616,7.449
296,5,9157.596,31905.437,105.013,945.154,94.094,4.824,7678507.13,8.598
297,5,9812.204,31289.05,139.83,4042.112,0,15.807,82469733.102,8.197
298,5,9893.404,31942.714,61.31,259.65,109.968,4.825,7683569.228,10.398
299,5,10283.758,31980.771,97.781,694.599,78.691,5.159,8784154.131,9.944
300,5,11045.469,7910.445,71.285,260.226,72.176,2.588,2211007.598,10.224
301,5,11281.111,31599.193,7.055,59.656,142.761,7.673,19428690.84,6.703
302,5,11280.874,8480.6,3.192,25.661,122.321,7.126,16758589.622,11.566
303,5,11636.553,32162.97,162.841,4870.146,0,11.82,46105221.912,7.433
304,5,11954.71,8538.97,171.875,4046.272,0,7.591,19015435.041,7.34
305,5,12479.269,7962.378,3.028,68.252,92.243,5.465,9855652.323,4.848
306,5,12986.345,8614.269,171.635,3811.473,0,7.517,18648102.409,7.619
307,5,13038.476,8077.377,7.384,90.703,99.092,2.766,2524528.391,3.92
308,5,13391.826,8614.058,50.287,67.194,107.462,4.034,5371475.255,20.167
309,5,13410.715,21193.493,71.483,253.521,81.863,2.799,2586363.864,10.622
310,5,13652.24,20543.055,152.564,4704.498,0,14.685,71163971.741,7.916
311,5,13865.513,8744.865,153.469,2975.482,0,8.698,24967304.078,8.374
312,5,13840.336,21119.488,3.449,125.194,139.433,11.409,42958597.501,4.324
313,5,14356.862,20717.201,163.111,2828.598,65.473,4.523,6751250.648,7.223
314,5,14508.125,8224.63,93.129,733.093,24.947,7.536,18739930.33,10.792
315,5,14848.489,19606.18,223.901,9801.639,0,7.395,18045497.313,5.633
316,5,14982.215,20250.547,191.45,5070.671,0,8.399,23282989.052,7.639
317,5,15164.5,8394.766,127.786,1658.862,3.501,4.519,6739515.698,7.472
318,5,15253.322,19285.752,196.081,5810.135,0,4.777,7531741.066,5.86
319,5,15316.469,21924.478,157.873,4415.452,0,12.336,50222587.913,7.865
320,5,15439.949,9119.929,0.386,92.795,90.569,5.493,9956139.122,3.908
321,5,15426.56,21444.197,165.957,4069.448,0,12.086,48205506.712,9.004
322,5,15436.266,19934.935,48.555,138.895,143.857,3.873,4951470.35,10.999
323,5,15640.499,8454.062,90.038,850.809,79.135,11.729,45399427.652,12.119
324,5,15868.096,19429.917,89.148,510.5,103.423,4.671,7200402.602,10.458
325,5,16091.643,18874.623,76.572,442.484,253.279,4.465,6580673.08,9.279
326,5,16190.896,8606.852,109.247,1447.106,73.317,10.926,39397421.29,10.071
327,5,16199.437,21361.76,173.201,6643.658,0,8.802,25566485.353,5.544
328,5,16211.681,22015.655,160.313,6088.079,2.811,10.385,35593067.706,5.694
329,5,16620.114,21404.372,43.652,67.046,158.918,2.617,2260908.382,13.835
330,5,16685.446,21989.588,252.869,16393.56,0,11.108,40720234.919,5.514
331,5,16841.793,9311.861,94.809,625.444,72.769,8.831,25735218.383,14.016
332,5,17158.442,21459.117,129.091,1756.746,63.4,5.46,9836817.139,7.756
333,5,17241.365,22017.142,178.098,6804.037,0,9.876,32187469.147,5.97
334,5,17933.423,21568.665,95.815,801.43,126.77,3.911,5048004.117,7.983
335,5,18360.254,22195.823,194.392,9778.486,0,7.666,19392886.665,4.734
336,5,24222.796,34184.739,95.991,578.701,108.046,8.307,22773588.827,14.639
337,5,24287.612,34578.002,185.65,4497.559,0,6.365,13370354.007,7.045
338,5,24754.719,34309.352,193.36,6926.998,0,8.603,24423755.329,6.227
339,5,25040.634,33998.328,8.427,73.405,175.159,5.939,11639728.074,5.354
340,5,25312.793,33344.123,120.931,1962.266,54.487,9.208,27982021.343,8.308
341,5,25394.613,33964.726,93.189,714.383,168.417,11.238,41677857.499,14.486
342,5,25920.621,33680.102,1.254,101.607,170.656,9.698,31037663.707,4.549
343,5,26171.59,32918.808,45.14,105.049,127.264,10.268,34796075.815,23.048
344,5,26442.911,32834.704,266.562,11230.671,0,5.893,11459677.684,6.011
345,5,26451.958,33344.933,165.247,4545.962,31.097,10.582,36956939.397,7.525
346,5,26883.935,33124.323,175.62,6904.539,0,5.501,9984896.682,4.761
347,5,27254.293,32452.834,245.108,13084.027,0,7.872,20451696.808,5.35
348,5,27332.511,32788.921,314.095,18746.837,0,7.3,17586798.141,5.704
349,5,27811.422,32058.516,198.721,6656.143,0,4.716,7339041.986,5.465
350,5,27985.468,32437.563,70.883,415.856,160.835,15.302,77276523.862,19.052
