"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty_xy [nm]"
84,2,15839.102,16727.132,4.956,42.756,108.812,5.155,8770039.923,6.742
85,2,15986.962,17237.574,0.411,36.55,155.434,6.448,13718857.521,7.977
86,2,16131.037,19267.051,44.556,93.107,119.868,4.147,5674206.77,13.561
87,2,16171.828,18026.753,68.079,258.798,116.855,7.938,20794411.534,16.186
88,2,16412.819,18914.929,40.708,81.035,84.67,3.59,4254333.976,12.6
89,2,20001.154,25204.274,6.65,74.242,87.394,10.732,38009722.385,6.783
90,2,20317.621,25518.8,6.337,88.229,71.916,5.707,10748398.748,4.418
91,2,21060.074,25272.894,146.214,2125.171,0,6.496,13925068.25,8.663
92,2,21272.37,26052.379,86.148,418.98,57.156,5.054,8430166.596,11.933
93,2,26460.869,31760.604,76.866,169.186,59.337,5.828,11208358.678,22.691
94,2,27151.638,32302.182,61.854,132.32,60.903,5.748,10902185.853,19.661
95,2,27972.219,32415.602,144.931,2715.353,0,6.117,12346984.617,7.015
96,2,28537.463,31839.104,120.091,752.386,61.961,5.136,8704843.921,12.551
97,2,29041.356,27117.984,5.852,74.141,153.835,15.275,77000032.073,8.542
98,2,29204.284,27525.772,10.288,86.033,113.1,11.487,43546070.721,7.102
99,2,29627.463,27079.861,208.978,7061.74,0,6.878,15610366.518,6.249
100,2,29680.266,27679.196,6.05,84.222,145.171,7.396,18052410.881,4.969
101,2,29782.411,31985.239,155.714,1942.171,0,4.847,7753058.924,8.921
102,2,29949.93,26989.94,149.091,3234.229,13.03,7.811,20135966.551,7.137
103,2,30297.725,27703.487,210.349,7808.142,0,9.766,31475485.348,6.857
104,2,30556.295,26918.846,5.83,38.293,117.933,7.24,17297737.222,8.883
105,2,31062.907,27606.242,256.761,8853.962,0,4.486,6642635.506,6.197
106,2,31059.248,26961.526,169.446,3810.87,0,7.042,16363802.186,7.264
107,2,31377.867,26862.154,136.934,2534.519,0,3.745,4627486.108,5.994
108,2,31520.639,28405.138,4.187,55.721,55.946,8.367,23100907.898,6.919
109,2,31682.484,27577.581,229.05,7535.474,0,6.429,13639593.255,6.605
110,2,31957.747,26878.338,161.878,2778.901,0,5.153,8764857.818,7.533
111,2,32271.426,26903.199,159.176,2400.022,0,5.065,8468185.839,8.082
112,2,32327.401,27411.851,98.325,741.435,73.508,2.958,2888230.979,8.1
113,2,33199.504,27436.854,7.359,82.179,37.809,4.745,7430581.603,4.512
114,3,3827.227,11744.504,98.656,498.806,43.748,5.346,9432306.033,13.108
115,3,4207.252,4970.035,53.675,214.265,237.742,8.864,25932231.902,14.231
116,3,4313.814,5545.913,107.316,949.186,203.195,4.76,7477155.467,8.78
117,3,4403.134,5919.251,6.465,103.669,258.172,5.765,10967486.624,4.008
118,3,4727.253,6839.59,179.801,12205.336,0,13.79,62754271.641,4.614
119,3,4761.355,5135.559,60.053,401.756,191.187,8.514,23921785.89,9.728
120,3,4796.681,7045.674,9.416,100.701,329.42,15.225,76494910.739,7.323
121,3,4940.921,7509.267,28.292,48.869,225.63,3.953,5155985.772,12.625
122,3,5257.309,8760.664,203.231,13157.135,0,19.623,127069910.276,6.547
123,3,5373.82,9072.894,238.897,19091.472,0,14.653,70856099.82,5.21
124,3,5422.113,9483.206,198.144,13528.655,0,9.233,28132715.968,4.159
125,3,5532.067,9958.147,197.957,12429.705,0,16.478,89603914.493,5.846
126,3,5667.133,7801.797,194.949,13221.696,0,17.651,102824917.78,5.664
127,3,5680.164,10480.197,0.508,112.289,298.6,14.722,71529329.243,5.35
128,3,5765.574,8276.026,198.202,13266.998,0,12.553,52001064.842,4.78
129,3,5840.561,8879.865,1.457,107.064,272.193,11.342,42453735.862,4.754
130,3,5868.934,10927.551,211.522,14283.793,0,10.62,37221957.461,4.615
131,3,6161.3,11297.915,244.881,17547.407,0,15.027,74525372.514,5.878
132,3,6179.741,9806.474,300.251,25760.366,0,11.553,44045461.245,5.179
133,3,6428.006,11773.639,267.912,21262.313,0,16.678,91790292.018,6.21
134,3,6545.386,10730.236,225.471,13965.485,0,14.939,73649732.618,6.168
135,3,6635.8,12087.854,282.17,24518.581,0,15.727,81623685.407,5.793
136,3,6873.579,11281.622,4.137,52.101,261.667,8.486,23765310.515,7.353
137,3,7067.167,11592.553,210.085,14505.934,0,6.715,14881596.371,3.928
138,3,7119.516,12720.344,6.253,121.274,212.274,11.518,43778429.955,4.729
139,3,7428.298,12358.96,192.455,10601.197,0,13.023,55974084.801,5.524
140,3,15334.119,17128.737,180.881,5417.199,0,10.25,34670782.71,7.409
141,3,15488.675,17879.004,236.468,6999.37,0,3.134,3241032.16,6.058
142,3,15599.521,18344.069,142.391,3263.303,0,8.683,24882390.289,6.974
143,3,15818.446,16268.397,214.86,5191.32,0,4.496,6671385.529,6.936
144,3,15828.137,16660.962,42.902,82.965,93.245,4.37,6302113.042,14.469
145,3,16008.776,17246.593,137.488,3659.256,0,8.215,22271449.609,5.953
146,3,16112.806,19253.353,207.505,6338.627,0,3.583,4236695.328,5.634
147,3,16150.275,17961.132,92.21,519.994,90.934,6.743,15003999.185,13.087
148,3,16459.832,18948.627,135.774,2078.667,0,2.029,1359352.115,6.18
149,3,19604.915,24282.106,37.046,62.383,60.801,1.851,1130570.249,11.198
150,3,20003.155,25213.407,60.351,157.165,73.267,3.576,4219609.565,12.83
151,3,20226.887,25438.112,221.649,3939.535,0,2.667,2347154.84,7.64
152,3,20603.499,24872.984,136.72,1665.88,0,6.102,12289073.553,9.131
153,3,21309.944,26025.502,79.303,382.222,46.038,3.612,4305240.76,9.956
154,3,26495.201,31788.855,199.422,3396.163,0,6.064,12136120.182,9.326
155,3,28519.741,31833.412,148.585,2845.349,0,5.547,10155128.339,6.79
156,3,29068.219,31828.961,126.172,2011.835,0,7.569,18906442.643,7.835
157,3,29130.839,27043.073,65.376,231.263,118.198,4.942,8060652.328,12.485
158,3,29118.983,27560.41,3.553,47.74,121.746,5.286,9220200.447,6.148
159,3,29363.086,32598.75,62.917,192.342,85.959,6.251,12895529.721,15.628
160,3,29670.34,27661.847,161.222,4809.618,0,9.056,27065921.503,6.4
161,3,29711.419,27060.912,198.407,6912.545,0,6.206,12712085.61,5.715
162,3,30062.8,27662.555,79.842,499.755,126.708,5.3,9270864.139,9.645
163,3,30589.608,26940.03,170.644,4128.961,0,10.769,38274815.834,8.641
164,3,30925.111,27608.975,143.759,3126.623,0,8.688,24910617.34,7.305
165,3,31042.049,26955.042,269.228,9667.23,0,7.166,16948019.138,7.256
166,3,31386.117,26869.095,143.246,3373.795,0,4.905,7939729.232,5.622
167,3,31716.199,27559.225,159.88,3162.55,0,7.609,19105715.018,7.931
168,3,32177.031,26901.05,187.49,4149.4,0,5.483,9919825.341,7.145
169,3,32361.232,27384.891,54.371,234.13,109.513,2.829,2640843.463,8.202
170,4,3764.11,11759.819,4.479,40.042,68.016,5.622,10430376.355,7.27
171,4,4242.135,4868.969,141.602,4719.641,68.892,14.351,67965656.243,6.883
172,4,4233.078,5165.552,225.393,14608.652,0,10.919,39347351.923,5.031
173,4,4274.123,5453.703,242.414,16262.832,0,9.176,27785958.246,4.805
174,4,4752.887,5115.866,236.167,15088.81,0,18.404,111775359.894,7.179
175,4,4761.233,7005.373,207.315,16650.148,0,17.423,100180717.32,5.142
176,4,4964.612,7760.426,20.404,137.043,197.839,12.309,49999933.106,7.796
177,4,5041.206,8117.29,161.665,9095.051,0,10.38,35559688.333,4.321
178,4,5058.406,5733.621,268.255,20787.219,0,17.721,103637183.416,6.604
179,4,5205.858,8579.542,135.12,3709.159,123.344,9.607,30460037.222,6.17
180,4,5291.665,8828.521,235.74,17924.935,0,16.789,93021956.227,5.822
181,4,5438.332,6642.753,5.974,118.928,328.726,17.833,104947937.518,6.358
182,4,5435.197,9432.734,7.681,96.699,325.245,24.494,197999758.09,10.512
183,4,5516.686,9915.464,7.161,96.776,264.844,17.074,96200918.331,7.643
184,4,5499.232,6999.795,201.841,14146.479,0,6.83,15396989.265,3.815
185,4,5652.841,7800.373,225.147,16131.025,0,9.716,31154648.277,4.463
186,4,5717.047,10528.689,72.139,655.656,242.469,16.541,90297496.272,13.779
187,4,5776.987,8352.98,177.526,9972.779,0,8.235,22381219.246,4.248
188,4,5862.159,8936.83,178.358,9804.119,0,14.22,66729793.964,5.483
189,4,5926.137,10969.748,202.019,12218.853,0,19.519,125736160.742,6.879
190,4,6085.681,9587.267,180.378,9176.421,0,12.609,52467729.166,5.496
191,4,6175.462,11366.411,198.558,12269.118,0,11.545,43990131.802,4.88
192,4,6244.7,9984.921,189.148,10914.638,0,13.861,63408498.455,5.443
193,4,6418.846,11778.336,261.699,20965.358,0,19.225,121973648.633,6.655
194,4,6482.187,10607.292,136.376,1642.897,163.267,7.118,16719953.991,9.928
195,4,6565.55,10780.167,265.705,17087.405,0,12.487,51458764.702,6.126
196,4,6639.721,12161.312,9.557,116.082,272.447,20.188,134496831.251,8.081
197,4,6794.547,11203.173,273.883,20118.641,0,13.013,55881095.828,5.785
198,4,7099.05,11627.911,82.08,621.315,257.188,16.399,88746837.982,17.976
199,4,7196.323,12726.449,253.053,15438.312,0,11.1,40663614.816,5.772
200,4,7360.747,12158.537,9.336,151.295,228.569,8.736,25185670.514,3.872
201,4,7421.187,12434.231,227.908,14143.9,0,13.59,60949908.347,5.869
202,4,15358.213,16400.75,6.986,57.337,90.033,8.529,24006274.3,7.325
203,4,15388.513,17402.275,198.766,5865.453,0,5.316,9325354.706,6.088
204,4,15488.189,17895.384,61.586,155.293,101.722,9.04,26967435.653,23.888
205,4,15623.672,18343.065,170.266,4447.667,0,8.792,25509288.051,7.245
206,4,15801.361,16252.251,41.219,70.001,100.976,2.187,1577751.009,12.023
207,4,16001.222,17245.721,156.758,4620.312,0,7.2,17108349.536,5.756
208,4,16080.919,19282.664,8.57,94.545,118.621,7.072,16505260.217,4.825
209,4,16195.601,18034.589,158.181,3778.057,0,7.777,19957785.255,6.924
210,4,16321.076,18351.382,65.1,430.375,71.739,5.036,8370880.456,8.029
211,4,19935.942,25174.353,53.945,110.816,69.01,7.836,20262816.109,23.298
212,4,20232.464,25446.419,36.802,67.59,93.898,7.568,18899192.935,19.9
213,4,20639.607,24877.465,2.042,45.9,80.593,8.441,23512018.628,7.872
214,4,20601.746,25717.3,142.338,1630.833,0,7.052,16412330.122,10.602
215,4,21365.256,26007.307,8.579,29.076,65.975,4.383,6340017.404,9.115
216,4,28001.929,32464.382,32.209,89.808,92.938,4.205,5836111.535,9.625
217,4,28604.136,31813.167,1.763,11.601,99.207,7.106,16665253.998,22.767
218,4,28918.939,32522.5,54.424,94.991,69.373,4.644,7116071.34,18.603
219,4,29157.191,27031.247,71.788,329.205,106.226,7.296,17567113.578,13.563
220,4,29238.946,27551.925,95.07,492.422,108.05,4.617,7035172.648,11.668
221,4,29439.354,32637.862,3.172,42.435,90.812,6.584,14305335.632,7.362
222,4,29669.632,27649.782,206.871,8267.849,0,3.243,3469867.132,4.778
223,4,29788.023,27044.398,194.182,7166.333,0,6.295,13077939.992,5.453
224,4,30079.944,27682.056,7.615,144.444,137.101,12.997,55749593.099,4.592
225,4,30425.171,27614.162,192.258,6494.658,0,6.222,12776845.064,5.719
226,4,30585.836,26969.398,65.348,192.306,107.98,3.249,3484063.492,11.919
227,4,31002.774,26946.572,207.311,6074.23,0,6.284,13032195.922,6.629
228,4,31314.664,26903.296,215.224,6322.29,0,4.955,8101153.374,6.296
229,4,31744.269,27504.026,45.172,59.112,101.002,6.651,14598823.461,27.289
230,4,31962.202,26886.992,148.633,2436.212,0,3.774,4700011.755,6.767
231,5,3764.422,11712.933,69.762,190.471,55.135,3.442,3909262.19,13.325
232,5,4210.033,5158.013,149.467,7123.148,0,9.452,29480786.984,4.437
233,5,4284.931,4835.927,188.454,9642.729,0,6.474,13833668.602,4.385
234,5,4477.862,5996.225,198.582,11099.809,0,11.709,45245427.237,5.291
235,5,4564.579,6252.939,240.795,15042.604,0,11.227,41598960.315,5.496
236,5,4720.089,6834.997,213.773,17339.239,0,18.528,113290819.784,5.434
237,5,4715.265,5091.43,62.368,375.843,222.683,10.111,33736934.069,12.173
238,5,4926.124,5439.693,61.934,360.852,245.909,13.781,62674951.286,15.819
239,5,5042.965,8113.116,186.555,11022.261,0,13.627,61278526.743,5.239
240,5,5114.584,5817.152,178.788,9067.861,0,15.93,83744465.997,6.279
241,5,5283.877,8834.308,178.223,11157.498,0,11.964,47240071.561,4.548
242,5,5324.536,12052.431,174.185,2302.91,0,4.283,6052919.209,8.842
243,5,5362.977,6532.689,233.165,19994.205,0,16.849,93687387.449,5.246
244,5,5537.313,9961.995,184.987,11128.687,0,8.512,23910462.798,4.213
245,5,5523.989,7041.368,10.129,148.085,270.246,9.019,26843626.01,4.086
246,5,5592.896,7404.04,230.053,14463.827,0,10.973,39732815.507,5.233
247,5,5739.043,8024.387,55.186,230.076,277.811,10.694,37739843.391,16.063
248,5,5716.649,10509.322,252.046,19161.511,0,5.659,10568691.972,3.994
249,5,5777.836,8440.522,206.824,13601.46,0,10.743,38084229.941,4.651
250,5,5876.949,9021.354,256.013,19503.331,0,9.849,32009260.04,4.695
251,5,5921.158,10968.915,180.848,10372.932,0,17.201,97643020.057,6.019
252,5,6041.59,9629.369,260.12,17816.828,0,5.108,8610633.614,4.249
253,5,6156.356,11435.17,9.515,96.397,278.169,11.428,43098238.872,6.264
254,5,6286.058,10027.231,203.155,12520.634,0,12.209,49194842.581,5.106
255,5,6399.829,11833.301,38.04,229.733,282.76,16.218,86798439.371,12.74
256,5,6617.537,12109.046,190.821,11713.513,0,20.903,144199156.466,6.802
257,5,6600.963,10909.381,268.707,18632.878,0,14.109,65689865.412,6.253
258,5,6849.043,11239.139,39.968,147.568,223.832,16.399,88746217.644,20.86
259,5,7131.764,11743.019,215.911,15072.914,0,16.914,94410963.297,5.844
260,5,7156.261,12720.735,161.589,5312.781,45.119,8.049,21382985.174,5.682
261,5,7423.47,12442.694,105.599,1303.301,181.745,8.15,21919873.276,8.694
262,5,14073.372,35324.704,65.538,217.35,39.744,2.379,1867564.554,10.181
263,5,15344.986,17328.256,188.246,5350.819,0,6.935,15871988.196,6.581
264,5,15420.264,16123.731,90.735,808.795,42.318,5.182,8863550.792,8.096
265,5,15442.305,17845.757,5.793,49.008,113.207,6.283,13028939.942,6.795
266,5,15586.235,18252.687,197.863,5032.628,0,4.891,7895902.003,6.523
267,5,15797.912,16218.388,39.579,88.794,87.92,8.114,21726936.584,18.276
268,5,15800.872,18724.634,2.743,20.861,104.852,8.424,23420708.556,15.552
269,5,16097.105,19251.678,189.801,5207.47,0,5.09,8551404.73,6.123
270,5,16208.27,18119.334,156.487,3586.101,0,6.624,14481329.565,6.624
271,5,16409.577,19023.128,52.395,111.811,80.865,6.44,13685005.094,19.07
272,5,19513.413,24276.993,92.745,504.946,42.085,3.516,4080067.797,10.012
273,5,19998.692,25200.619,3.512,39.304,88.49,9.053,27046908.883,9.564
274,5,20237.802,25435.352,11.298,68.029,84.08,5.191,8893041.887,5.901
275,5,20719.021,24956.273,9.358,61.321,77.657,5.212,8965155.08,5.941
276,5,27983.979,32469.422,39.553,138.82,111.1,5.167,8811805.481,9.691
277,5,28604.679,31855.925,156.699,3222.598,0,6.792,15223938.336,7.222
278,5,29041.846,27118.042,6.667,84.84,123.395,11.334,42391441.581,6.299
279,5,29059.485,31844.051,137.268,2485.551,0,4.987,8207564.157,6.487
280,5,29481.18,32635.761,132.736,1818.93,0,3.201,3381408.112,6.837
281,5,29760.586,27674.857,10.868,87.678,154.521,7.067,16480185.317,5.489
282,5,29759.75,31959.853,3.41,31.034,70.357,5.958,11713284.558,8.906
283,5,30481.213,27602.255,2.6,45.273,124.083,7.117,16716639.147,7.247
284,5,30583.506,26924.134,48.264,142.269,119.215,7.379,17967690.324,15.136
285,5,31073.562,26931.006,169.937,4434.299,0,6.348,13297131.992,6.306
286,5,31055.614,27552.887,175.776,3898.336,0,4.122,5608312.008,6.339
287,5,31720.205,27583.392,70.806,229.326,77.831,3.011,2992053.505,11.429
288,5,32258.466,26877.566,130.234,2275.666,0,7.845,20311198.284,7.618
289,5,32288.393,27426.384,209.676,5242.579,0,5.977,11791310.972,7.309
290,6,3810.373,11767.143,95.891,551.287,28.078,3.315,3625958.847,9.692
291,6,4235.465,4865.703,123.298,2974.015,83.216,6.099,12277076.463,5.347
292,6,4670.686,5030.416,201.528,10681.063,0,13.462,59803469.22,6.009
293,6,4749.778,6998.963,207.255,16742.743,0,14.288,67367134.652,4.577
294,6,4947.211,7594.397,226.391,12149.43,0,10.7,37786541.91,5.745
295,6,4964.043,5508.858,212.425,14499.563,0,12.075,48116535.583,4.864
296,6,5056.793,8126.927,201.405,11392.673,0,15.959,84046691.96,6.326
297,6,5132.764,5886.237,205.545,12603.677,0,11.035,40188374.799,4.927
298,6,5288.52,8740.266,234.896,17760.232,0,15.124,75488548.077,5.47
299,6,5358.935,8961.734,2.61,85.678,295.683,10.737,38044997.123,5.552
300,6,5391.053,6529.235,95.459,1120.97,246.491,16.534,90212167.489,13.698
301,6,5447.267,9468.468,184.251,11700.299,0,12.347,50314765.618,4.677
302,6,5556.329,9892.206,259.856,21622.303,0,12.28,49761981.318,4.906
303,6,5509.357,12713.195,200.027,2794.678,0,3.783,4723789.449,8.969
304,6,5518.973,7126.568,8.588,89.171,288.002,16.11,85648717.758,8.25
305,6,5674.188,10463.363,59.035,417.475,247.521,4.598,6978025.001,7.062
306,6,5737.712,7930.041,67.533,395.102,281.204,13.159,57149230.207,16.203
307,6,5763.911,8395.45,8.317,61.141,284.231,12.916,55055844.73,9.624
308,6,5876.766,9014.271,195.554,12701.656,0,6.837,15427295.759,3.921
309,6,6094.228,11217.239,184.351,10511.843,0,15.424,78507937.651,5.733
310,6,6075.854,9591.181,296.998,20758.575,0,14.567,70025811.023,6.87
311,6,6240.623,9953.62,74.98,690.988,221.762,12.636,52694528.766,11.352
312,6,6426.852,11787.842,250.898,19952.988,0,17.468,100701988.278,6.056
313,6,6479.845,10699.629,246.441,15348.954,0,7.698,19556074.782,4.805
314,6,6635.373,12166.008,184.602,10430.028,0,18.252,109944673.445,6.45
315,6,7060.498,11577.373,214.315,13289.513,0,15.954,83994919.708,6.167
316,6,7174.601,12721.47,230.651,12739.751,0,11.228,41604585.381,5.84
317,6,7313.321,12050.285,178.413,8992.237,0,11.676,44987276.632,5.278
318,6,7441.056,12320.195,4.292,119.282,223.073,9.542,30048753.394,4.165
319,6,14243.031,35672.333,7.393,26.022,64.502,5.277,9189173.02,10.479
320,6,14874.518,35739.593,65.417,190.904,41.432,4.583,6932824.746,13.897
321,6,15355.231,16634.58,214.245,5832.197,0,7.135,16798462.968,7.515
322,6,15335.932,17313.802,150.942,3823.162,0,5.618,10415590.571,5.739
323,6,15482.914,16113.059,165.001,3484.968,0,7.355,17852008.699,7.607
324,6,15481.533,17835.332,43.254,58.619,107.717,5.216,8978287.474,21.532
325,6,15746.186,18637.769,7.775,38.106,103.785,8.015,21199335.777,10.07
326,6,15789.067,16211.328,193.785,4786.064,0,5.954,11700910.28,6.981
327,6,15976.084,17222.802,177.143,6298.801,0,12.448,51135078.818,7.129
328,6,16128.442,19273.372,118.691,2279.375,0,8.352,23030767.083,6.856
329,6,16170.749,17971.848,169.523,3874.164,0,5.901,11490458.79,6.712
330,6,16406.914,19045.774,10.419,52.738,90.675,7.175,16991526.628,7.945
331,6,19956.913,25166.329,136.575,2174.246,0,7.141,16829286.765,8.07
332,6,20252.839,25478.141,172.628,3181.175,0,12.429,50979846.145,12.111
333,6,20720.356,24960.305,1.727,67.236,90.61,10.497,36365423.234,6.598
334,6,21184.217,25318.802,44.45,78.332,68.138,7.06,16449675.726,21.728
335,6,21435.544,25994.618,6.302,30.825,63.154,3.566,4197046.108,7.598
336,6,27249.011,31625.837,83.426,232.877,68.636,3.993,5263002.812,15.737
337,6,27999.002,32474.886,6.599,119.471,101.152,7.414,18141709.704,3.959
338,6,28639.157,31842.852,5.202,57.875,88.201,2.513,2083319.578,4.742
339,6,29044.406,27115.526,7.453,47.787,134.245,4.89,7891961.379,6.5
340,6,29046.068,31846.413,161.704,3161.713,0,6.926,15831050.769,7.718
341,6,29185.548,27531.018,173.039,3919.622,0,7.209,17152896.872,7.41
342,6,29712.19,27628.979,72.623,462.969,115.806,9.214,28016990.121,12.14
343,6,29728.818,31936.376,205.243,3692.634,0,2.657,2330481.017,7.26
344,6,30010.397,27045.865,172.863,3043.793,32.664,9.563,30181612.269,10.499
345,6,30418.109,27644.674,286.516,11459.196,0,3.04,3049101,5.67
346,6,30585.029,26928.531,43.819,64.302,107.303,4.221,5879757.75,17.774
347,6,31077.498,27532.593,27.86,36.355,107.183,5.737,10861957.635,19.504
348,6,31239.076,26906.673,158.613,4079.187,0,9.496,29758782.062,7.24
349,6,31575.617,28395.262,135.987,1361.997,0,5.511,10024159.937,10.016
350,6,31762.125,27595.407,6.639,41.32,125.662,5.941,11649682.87,7.671
