"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty_xy [nm]"
182,5,4198.498,16233.096,229.692,14248.467,0,4.988,8210808.588,4.174
183,5,4375.38,16893.071,191.222,10768.63,0,7.652,19325373.054,4.351
184,5,5003.597,16257.61,168.126,7200.474,0,8.795,25529637.078,5.028
185,5,5095.025,16845.252,198.207,12453.779,0,9.406,29199757.93,4.428
186,5,6002.64,16693.179,107.958,878.867,253.912,7.112,16692091.817,11.328
187,5,6672.074,16108.251,185.953,8286.708,0,8.678,24851797.33,5.211
188,5,6676.375,16702.011,177.805,8447.136,0,7.93,20751317.448,4.691
189,5,7361.61,16560.885,215.267,11564.143,0,12.544,51932138.171,6.009
190,5,7507.712,16140.14,198.994,8708.059,0,11.869,46488812.153,6.436
191,5,10306.163,24408.13,193.02,7872.122,0,11.04,40224115.551,6.382
192,5,10794.737,24533.737,213.417,11513.789,0,11.315,42248728.421,5.633
193,5,10864.815,25445.777,203.927,7934.15,0,8.031,21285675.151,5.918
194,5,11201.982,24876.702,8.635,48.715,180.461,16.223,86850495.094,14.434
195,5,11340.782,26166.23,31.248,78.22,189.031,7.533,18728423.408,14.125
196,5,11537.711,25376.341,288.108,15230.109,0,13.741,62309204.105,8.129
197,5,11681.669,26634.762,271.389,19636.762,0,10.047,33310545.584,5.113
198,5,11947.569,25803.849,187.966,6325.037,0,11.502,43656877.679,7.443
199,5,12161.49,27046.437,8.369,82.12,143.184,6.194,12661622.714,5.028
200,5,12372.683,26626.223,234.139,9244.762,0,5.289,9232362.511,5.602
201,5,12754.077,4768.529,89.71,526.613,132.093,5.953,11696162.31,11.575
202,5,12919.321,4302.858,171.842,3811.307,0,7.558,18853907.346,7.652
203,5,13442.604,4024.905,28.743,68.887,145.792,8.077,21531940.54,14.937
204,5,14980.132,3938.759,183.366,4326.381,0,4.655,7150529.586,6.44
205,5,15064.073,3426.77,77.713,659.799,191.524,9.509,29837250.437,10.265
206,5,16014.662,3295.182,157.628,6054.595,0,6.042,12045606.903,4.623
207,5,29997.866,25040.437,4.279,70.862,117.919,5.129,8682472.42,4.728
208,5,29989.765,25386.155,186.391,4103.563,0,5.205,8939654.836,7.022
209,5,30325.156,24635.338,7.514,61.279,129.924,10.576,36914918.416,8.088
210,5,30329.329,25278.689,255.402,8228.599,0,5.59,10313218.153,6.86
211,5,30630.021,24323.438,155.757,5445.999,0,7.6,19059413.682,5.205
212,5,30809.447,24963.456,196.272,4734.801,0,8.28,22627265.907,8.292
213,5,31092.537,23948.788,215.49,7652.361,0,8.977,26596496.017,6.915
214,5,31249.078,23740.861,164.542,4164.39,0,6.18,12602807.276,6.244
215,5,31222.662,24593.085,58.32,130.368,83.329,2.839,2659447.686,12.841
216,5,31924.059,23863.065,217.833,7123.096,0,11.663,44888203.043,8.641
217,5,32085.889,23160.081,184.13,4086.171,0,6.189,12640887.223,7.365
218,5,32581.936,23270.728,217.869,7879.296,0,6.332,13231720.563,5.963
219,5,32893.269,22275.025,67.983,268.015,105.804,3.765,4678888.964,10.541
220,5,33188.765,22704.58,174.463,4184.204,0,3.718,4562296.677,5.907
221,5,33395.116,21550.879,56.527,215.965,121.468,8.215,22269133.02,14.492
222,5,33556.288,22215.033,188.418,4830.774,0,5.353,9455299.38,6.456
223,5,33827.822,21608.245,22.617,56.543,158.545,9.752,31383494.292,15.631
224,5,34044.065,21096.777,63.75,247.436,96.403,6.09,12238694.801,12.801
225,6,3181.65,16129.873,183.829,8157.675,0,7.551,18818271.894,4.936
226,6,3439.102,16718.329,10.34,181.774,188.813,8.7,24978182.154,3.525
227,6,4208.386,16268.097,182.034,8460.449,0,17.039,95812575.591,7.171
228,6,4388.488,16905.565,180.687,9642.961,0,11.601,44415491.111,5.089
229,6,5032.775,16879.823,10.176,50.58,253.898,6.424,13618551.578,7.667
230,6,5977.59,16723.601,227.247,17011.284,0,10.732,38012918.185,4.53
231,6,6595.191,16109.038,56.872,255.753,200.661,9.422,29296393.791,13.953
232,6,6683.787,16723.89,136.946,5706.963,0,10.161,34073478.154,4.722
233,6,6944.127,16065.885,45.007,158.393,139.872,3.599,4275497.298,8.998
234,6,7278.921,16594.378,2.493,68.23,211.741,12.852,54508147.769,7.538
235,6,7513.553,16156.276,207.99,8302.168,0,11.335,42402845.35,6.973
236,6,10898.248,25510.479,118.977,1079.204,133.457,6.156,12507798.642,10.341
237,6,11136.622,24856.543,189.856,7418.412,0,7.914,20670539.568,5.587
238,6,11311.366,26063.747,89.16,525.491,170.379,12.065,48039858.311,18.717
239,6,11601.616,25372.791,22.473,122.768,158.975,12.448,51134386.968,9.462
240,6,11681.186,26720.037,2.681,103.355,261.401,16.175,86338521.201,6.24
241,6,12232.824,26239.379,155.679,4069.746,0,9.566,30203289.635,7.08
242,6,12279.993,27058.172,193.306,6526.416,0,5.794,11079796.926,5.622
243,6,12385.875,26536.124,146.429,3901.448,0,7.868,20432746.495,6.101
244,6,12714.861,4760.632,101.318,1136.615,86.984,6.538,14105246.747,8.134
245,6,12864.228,4322.76,136.836,2721.123,0,10.428,35890340.9,8.352
246,6,13546.544,4027.63,108.291,789.574,104.85,4.423,6456867.857,9.811
247,6,14706.264,4029.86,39.924,67.712,98.658,1.972,1283856.935,11.616
248,6,15046.503,3408.196,44.894,280.009,227.9,13.297,58348285.158,11.628
249,6,15847.09,3724.074,133.22,2079.687,0,8.184,22110461.452,8.618
250,6,15961.748,3277.83,163.597,6080.077,0,14.451,68916936.226,7.092
251,6,29940.829,25071.866,53.933,143.304,88.025,3.703,4525629.237,12.036
252,6,30007.904,25408.283,192.131,4747.667,0,2.523,2100162.086,5.833
253,6,30353.684,24597.518,154.287,3909.71,0,7.805,20105410.084,6.532
254,6,30396.313,25318.746,2.552,25.893,115.055,7.018,16253967.749,11.259
255,6,30616.394,24305.249,134.439,4081.473,0,9.015,26824457.01,5.552
256,6,30718.524,25053.206,222.46,5980.399,0,4.665,7183039.966,6.691
257,6,31258.408,23762.004,163.618,5325.078,0,9.209,27990109.158,6.116
258,6,31185.058,24110.449,302.214,13951.716,0,4.887,7880075.24,5.835
259,6,31915.552,23797.774,89.395,442.726,130.868,7.821,20188263.804,15.692
260,6,32150.881,23106.959,183.882,4781.456,0,10.249,34665365.744,8.39
261,6,32568.358,22605.568,180.676,4694.599,0,4.957,8109772.168,6.104
262,6,32652.825,23295.129,157.61,4106.155,0,12.061,48010372.465,8.205
263,6,32843.928,22291.039,83.481,397.785,95.047,4.535,6786853.282,11.282
264,6,32886.861,22962.15,4.592,41.959,111.048,7.389,18019467.957,8.121
265,6,33215.118,21681.411,28.657,47.526,137.704,9.792,31642216.393,24.119
266,6,33199.282,22799.784,3.058,64.7,97.226,11.322,42301080.888,7.272
267,6,33642.893,21441.194,213.541,6421.243,0,4.878,7853099.599,6.149
268,6,33868.898,21608.066,44.694,77.82,131.653,2.617,2260742.007,12.879
269,6,34029.172,21105.417,134.566,1191.748,62.707,2.84,2662094.103,8.729
270,7,3174.62,16633.462,167.491,6701.204,0,9.481,29663075.863,5.424
271,7,3211.145,16138.87,202.294,10687.325,0,13.325,58598092.53,6.006
272,7,3889.073,16249.967,182.016,7933.397,0,9.654,30757929.942,5.45
273,7,4063.022,16902.196,166.054,5824.443,0,12.191,49048854.927,6.768
274,7,4220.014,16274.14,95.359,797.971,166.602,6.847,15469679.566,9.922
275,7,4427.344,16897.28,157.571,7592.291,0,11.967,47260196.008,5.047
276,7,4832.614,16842.748,209.805,11367.276,0,10.411,35773745.064,5.328
277,7,5093.806,16278.527,197.888,9402.153,0,14.512,69497189.978,6.771
278,7,5161.864,16831.331,324.961,26488.076,0,12.539,51886518.823,5.964
279,7,5545.373,16695.173,221.922,12394.168,0,8.511,23904052.643,4.991
280,7,6113.332,16718.157,180.47,10716.539,0,15.99,84382470.65,5.578
281,7,6521.316,16083.231,209.956,10665.304,0,6.938,15886908.9,4.796
282,7,6750.119,16707.924,142.855,6711.702,0,10.072,33475675.955,4.453
283,7,7279.873,16636.444,4.449,138.617,218.937,7.813,20146516.212,3.481
284,7,7466.034,16079.701,193.285,7203.019,0,10.28,34877169.606,6.591
285,7,10336.779,24738.496,155.409,4809.731,0,9.395,29126413.338,6.174
286,7,10407.978,24323.037,204.662,7966.53,0,6.45,13727537.746,5.487
287,7,10643.813,25055.041,266.68,16581.218,0,16.693,91964211.385,7.598
288,7,10861.324,24609.752,42.031,169.719,196.748,13.814,62977616.356,17.049
289,7,10904.576,25540.387,38.139,110.437,159.077,9.633,30626006.221,16.311
290,7,11279.882,26080.727,3.244,178.863,190.809,17.652,102829809.028,4.202
291,7,11664.054,25486.437,54.619,243.283,158.877,12.044,47867216.67,16.515
292,7,11752.568,26812.993,179.178,9174.374,0,15.311,77366166.632,6.087
293,7,11888.936,25751.632,210.201,6824.197,0,6.994,16141287.194,6.491
294,7,12147.002,26153.04,178.73,4818.29,0,11.21,41474407.69,8.419
295,7,12303.286,26436.844,194.564,5759.749,0,7.311,17641040.247,6.683
296,7,12322.053,27059.348,161.008,4899.316,0,3.885,4982429.869,4.954
297,7,12642.57,4800.382,2.601,26.969,138.613,1.458,701948.431,6.591
298,7,12856.856,4333.631,162.758,3098.584,0,8.597,24390470.95,8.822
299,7,13509.219,4000.017,225.963,8441.623,0,7.283,17507034.427,6.285
300,7,14179.475,4263.382,39.744,96.619,87.349,4.232,5911417.219,11.588
301,7,14750.145,4031.861,86.251,515.071,100.209,4.667,7186549.366,9.935
302,7,15071.618,3418.161,173.953,8631.637,0,10.381,35563376.523,4.965
303,7,15858.484,3721.692,148.019,2413.203,0,7.239,17291402.422,8.454
304,7,16033.409,3308.962,199.845,7946.749,0,15.086,75109045.729,8.127
305,7,30002.516,25042.549,7.975,93.627,108.3,7.311,17640494.666,4.835
306,7,30082.598,25362.539,8.381,67.25,102.088,4.728,7375958.963,5.262
307,7,30278.048,24688.405,37.542,88.778,112.504,10.922,39370176.581,21.487
308,7,30435.237,25242.525,207.989,7145.472,0,8.513,23919047.062,6.732
309,7,30657.803,24314.224,169.934,5396.118,0,4.79,7570413.151,5.161
310,7,31248.466,23773.266,170.863,4299.326,0,7.228,17240402.188,6.82
311,7,31997.31,23732.638,77.123,492.872,114.466,5.17,8822139.46,9.199
312,7,32163.811,23105.019,176.582,4018.214,0,8.753,25285946.416,8.252
313,7,32623.488,22550.81,205.071,5604.125,0,5.55,10165267.24,6.612
314,7,32675.324,23256.752,128.301,2308.608,50.198,12.922,55101670.584,9.928
315,7,33118.827,22729.339,9.703,65.78,110.316,4.222,5882420.264,5.385
316,7,33607.444,22084.642,214.585,5474.989,0,5.425,9711917.644,7.075
317,7,33859.18,21635.94,190.686,5793.937,0,7.354,17848499.243,6.486
318,7,34011.713,21060.929,97.24,775.281,45.349,5.64,10496173.11,9.482
319,8,3203.153,16121.117,56.778,232.581,182.005,6.401,13522837.705,11.718
320,8,3886.675,16250.932,196.482,9129.723,0,15.803,82421346.349,7.254
321,8,3998.395,16880.497,6.051,99.797,154.394,11.978,47346900.37,5.618
322,8,4281.011,16262.365,203.847,10621.716,0,14.935,73613712.327,6.549
323,8,4441.91,16898.714,115.376,1786.858,145.733,15.807,82459110.166,12.065
324,8,5811.233,16170.72,209.672,14771.61,0,17.316,98957225.7,5.751
325,8,6296.136,16680.906,256.29,19637.702,0,12.041,47844387.198,5.115
326,8,6564.481,16087.984,208.29,10118.966,0,10.842,38792083.677,5.859
327,8,6677.827,16715.958,169.375,9116.696,0,13.488,60041779.056,5.205
328,8,6960.368,16075.165,5.93,98.172,158.821,7.264,17414054.001,4.419
329,8,7364.259,16564.664,179.559,8444.338,0,11.051,40302911.804,5.435
330,8,7432.756,16097.926,180.732,5902.94,0,9.207,27974510.452,6.552
331,8,10442.548,24313.773,199.14,7994.776,0,10.675,37609743.557,6.496
332,8,10628.114,25111.85,50.416,219.45,209.489,18.231,109683959.487,22.774
333,8,10873.083,25436.214,221.266,9373.866,0,11.49,43567697.1,7.035
334,8,10907.083,24707.782,195.039,9388.373,0,9.343,28807157.273,5.255
335,8,11280.794,26020.195,239.49,12555.561,0,17.746,103927690.23,8.394
336,8,11677.669,25481.3,190.42,6654.196,0,9.769,31491980.58,6.666
337,8,11750.461,26805.309,182.349,9060.876,0,23.293,179050169.11,8.567
338,8,11902.994,25805.996,196.194,6074.685,0,11.857,46394973.605,8.394
339,8,12325.811,27074.498,47.773,128.077,128.158,9.315,28637803.273,19.411
340,8,12693.216,4736.485,207.548,7479.204,0,12.241,49446572.343,7.916
341,8,14892.207,3972.925,26.122,42.035,138.14,11.21,41468334.602,27.085
342,8,15040.126,3430.35,7.054,96.647,225.341,4.26,5990213.184,3.969
343,8,16076.98,3296.353,43.814,164.336,146.649,7.434,18239028.269,11.78
344,8,29970.978,25356.777,159.297,2551.17,23.811,3.624,4333748.153,7.088
345,8,30235.892,24798.918,234.899,7708.935,0,9.422,29295114.04,8.041
346,8,30642.31,24294.226,177.886,5652.66,0,7.527,18695478.209,6.05
347,8,30562.286,25223.734,158.152,3916.183,0,7.61,19111481.73,6.682
348,8,31964.629,23702.617,257.28,12753.622,0,9.987,32912542.821,6.476
349,8,32194.455,23087.879,185.95,4711.258,0,9.623,30561833.407,8.325
350,8,32615.722,22546.202,69.71,217.69,89.848,3.101,3174381.589,11.709
351,8,32637.351,23238.649,207.793,7094.877,0,6.594,14347972.061,6.089
