"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty_xy [nm]"
38,1,25530.431,28660.585,232.345,6770.628,0,8.026,21258521.936,8.019
39,1,25531.701,29650.81,62.819,105.651,104.718,1.415,661221.317,13.57
40,1,25435.231,30193.818,241.013,7906.118,0,5.478,9903174.678,6.485
41,1,25560.96,28933.565,43.07,102.185,109.103,6.118,12352259.898,14.99
42,1,25897.695,26731.85,145.372,2910.495,0,6.638,14542602.955,6.928
43,1,26091.757,27326.096,146.728,2303.417,0,8.895,26113288.835,9.68
44,1,26096.171,28132.334,179.041,3820.706,0,5.631,10463063.438,7.169
45,1,26098.499,28515.111,88.723,360.494,88.703,2.847,2675241.677,11.077
46,1,30559.618,17914.262,190.657,6567.608,0,5.505,10002648.811,5.43
47,1,30638.236,17600.435,6.507,74.282,131.996,10.595,37047477.724,6.698
48,1,30726.384,28444.351,150.655,3998.131,0,7.071,16498340.822,5.983
49,1,30799.59,28801.775,4.469,116.701,179.778,19.604,126835768.545,6.697
50,1,30758.409,30319.369,2.376,34.802,155.558,5.935,11625797.934,8.027
51,1,30780.767,30982.55,51.638,94.983,157.632,6.697,14799334.382,22.1
52,1,30770.525,31398.136,181.775,6955.359,0,8.668,24796634.553,5.706
53,1,30862.548,16846.413,150.221,4768.672,0,7.216,17181791.769,5.329
54,1,30874.66,24549.588,194.496,4727.535,0,11.396,42857013.565,9.926
55,1,30829.987,27781.408,71.389,254.203,132.514,4.684,7241887.613,12.801
56,1,30802.202,29444.545,5.789,57.958,171.428,6.326,13208066.356,6.032
57,1,30841.315,32025.91,157.599,4006.615,0,4.643,7113064.979,5.61
58,1,31155.784,16249.849,282.697,13366.305,0,5.856,11316151.028,5.781
59,1,31063.45,18009.903,162.492,4387.516,0,7.464,18383723.136,6.352
60,1,31045.465,31973.044,285.324,11708.104,0,5.191,8891518.296,6.156
61,1,31244.691,25722.197,127.04,1174.588,28.318,8.272,22583443.897,12.718
62,1,31358.876,23359.937,5.125,46.26,90.883,4.974,8166275.315,6.317
63,1,31449.542,15313.307,51.706,213.217,172.679,3.662,4426007.026,8.736
64,1,31390.883,28148.24,187.187,8005.261,0,8.202,22198729.398,5.27
65,1,31371.985,30688.826,102.244,1056.539,153.879,11.087,40563295.492,11.914
66,1,31479.356,17070.712,176.249,6336.943,0,11.087,40567193.833,6.583
67,1,31464.057,29006.356,52.908,176.315,199.349,9.087,27252673.312,16.789
68,1,31438.226,29715.792,187.933,7433.53,0,11.825,46145330.517,6.653
69,1,31416.599,30116.332,205.115,7448.382,0,8.714,25057206.776,6.469
70,1,31796.436,14621.827,216.056,7862.232,0,7.051,16407604.403,6.131
71,1,32051.379,15415.15,52.735,125.629,126.438,5.197,8912996.958,15.218
72,1,32028.424,22477.913,51.029,118.931,68.626,4.686,7247193.728,14.324
73,1,32281.168,14115.722,163.583,4912.165,0,13.525,60367485.67,8.103
74,1,32359.905,22108.057,155.698,1991.228,0,2.854,2688845.94,7.644
75,1,36674.496,24645.272,64.181,163.313,50.109,3.655,4409365.021,13.652
76,1,36972.199,26255.576,94.372,480.438,32.47,3.296,3584494.599,10.365
77,2,5336.279,32534.823,81.994,1011.725,162.174,8.736,25188264.107,7.55
78,2,5440.42,31923.505,8.722,192.635,295.22,20.028,132372672.119,4.976
79,2,5682.581,33118.009,9.159,113.254,214.274,17.045,95884482.32,7.122
80,2,6065.057,33533.555,163.34,7934.8,0,9.45,29474052.436,4.646
81,2,6261.747,32777.971,185.87,10055.714,0,12.724,53428049.083,5.388
82,2,6375.068,33766.688,238.053,13762.809,0,10.358,35407186.268,5.553
83,2,6740.182,33355.471,174.646,8359.643,0,11.465,43380689.283,5.352
84,2,6876.336,34547.88,20.807,122.1,234.41,13.211,57597258.804,9.208
85,2,6994.979,33664.398,98.513,1294.502,184.627,13.5,60140565.121,10.846
86,2,7206.699,35123.805,11.555,63.192,230.721,18.039,107390192.189,13.994
87,2,7417.663,34199.896,194.375,12228.059,0,20.196,134606890.359,6.597
88,2,7744.889,34785.108,180.307,7493.464,0,9.962,32748807.341,5.684
89,2,7771.836,35613.767,192.613,8850.852,0,16.223,86854959.678,7.334
90,2,7829.332,35164.632,186.064,8025.641,0,9.381,29042938.285,5.508
91,2,10195.693,6612.427,155.964,2241.611,0,3.052,3074379.077,7.228
92,2,12417.562,10042.732,62.632,113.555,61.554,7.087,16577265.196,26.775
93,2,13191.649,6075.726,257.454,14417.912,0,11.415,42997921.739,6.334
94,2,13598.247,5657.101,50.055,266.649,173.36,11.335,42403933.502,12.674
95,2,13634.206,6304.906,160.826,8329.173,0,12.513,51675599.835,4.962
96,2,13835.484,5533.679,18.031,73.471,215.472,12.621,52564242.122,12.229
97,2,13932.442,23640.717,109.872,540.919,21.009,3.266,3519949.334,11.604
98,2,14053.177,24839.733,130.299,1303.931,0,2.295,1737669.57,7.72
99,2,14163.047,5412.931,213.748,13448.664,0,17.827,104873307.345,6.543
100,2,14283.562,6040.805,212.275,9864.532,0,8.627,24558647.588,5.529
101,2,15201.302,5682.088,3.724,72.418,276.275,12.115,48438306.034,7.003
102,2,15612.315,5443.873,113.028,1467.534,185.288,5.329,9372716.071,7.286
103,2,15680.794,4796.754,9.783,142.003,284.383,13.536,60467614.51,5.133
104,2,15887.071,5275.245,145.694,692.181,214.522,5.805,11120663.076,19.52
105,2,16301.967,4477.49,189.253,8443.923,0,16.558,90483152.727,7.516
106,2,16430.444,5127.414,179.38,11036.216,0,18.095,108061697.135,5.833
107,2,16810.18,4215.737,51.468,248.217,237.994,9.172,27764952.651,12.079
108,2,17201.61,4069.009,8.984,163.579,260.205,16.586,90782020.815,5.061
109,2,17769.07,4472.756,188.441,8369.459,0,11.323,42312134.666,5.952
110,2,17962.349,3776.321,145.062,6814.616,0,14.854,72817067.085,5.432
111,2,18078.607,15987.789,7.17,31.295,87.067,5.264,9143343.521,9.026
112,2,18299.883,4186.896,216.834,13835.727,0,11.373,42684353.192,5.043
113,2,25445.74,30176.762,95.287,689.916,70.737,5.336,9395337.1,9.784
114,2,25433.413,31317.334,175.316,3346.022,0,6.621,14467134.422,8.15
115,2,25518.912,29597.127,6.968,70.821,108.481,9.879,32204444.004,6.754
116,2,25601.185,27364.972,13.742,41.51,99.982,6.009,11917486.201,9.874
117,2,25568.83,28547.266,174.284,3944.44,0,3.095,3161849.261,5.939
118,2,25518.937,31516.953,7.327,63.815,84.534,9.09,27268441.247,7.057
119,2,25878.911,26716.63,151.151,2892.689,0,5.703,10731760.806,6.933
120,2,26084.569,28868.187,9.828,26.855,120.789,4.298,6096554.6,9.974
121,2,26144.473,28510.913,145.79,2788.874,0,6.915,15784918.646,7.289
122,2,30624.145,17636.247,67.737,213.686,121.846,3.936,5113515.797,12.491
123,2,30584.886,17880.606,149.574,4200.737,0,4.537,6792135.658,5.103
124,2,30710.187,31637.949,152.584,4019.138,0,5.935,11625091.296,5.723
125,2,30794.547,28734.214,71.253,473.158,148.493,5.672,10617062.708,8.857
126,2,30770.385,30351.91,174.357,5715.58,0,4.25,5961218.684,5.032
127,2,30747.073,30963.305,123.666,850.581,128.419,6.434,13661397.581,13.525
128,2,30774.103,31383.016,175.2,5981.53,0,6.641,14552808.332,5.46
129,2,30887.94,16849.838,204.462,7206.849,0,11.232,41631526.888,7.553
130,2,30878.71,27678.712,6.412,52.168,132.357,9.386,29071955.355,8.262
131,2,30839.889,29082.327,202.27,8391.164,0,7.446,18294810.78,5.472
132,2,30801.698,29439.39,2.674,41.943,176.544,4.374,6313916.997,6.199
133,2,30964.746,24496.971,53.603,77.526,102.388,2.371,1855043.123,15.446
134,2,31043.218,16239.216,10.614,44.59,144.951,2.694,2395279.806,6.374
135,2,31039.714,17997.48,7.642,48.939,117.012,8.76,25326300.24,8.64
136,2,31254.36,25783.309,74.902,413.066,64.203,2.308,1757176.778,8.066
137,2,31361.233,23417.166,41.157,67.426,85.702,4.719,7347851.586,16.818
138,2,31321.018,24773.744,274.135,9526.762,0,3.383,3775846.372,6.077
139,2,31301.514,31139.494,184.277,5784.397,0,6.692,14781049.047,5.982
140,2,31273.228,31494.236,155.892,5126.127,0,6.062,12125841.437,5.063
141,2,31424.537,15306.727,117.275,1839.19,96.449,7.29,17536640.71,7.405
142,2,31382.287,28139.458,170.53,7179.351,0,7.503,18580222.153,4.858
143,2,31372.894,30668.447,180.125,7996.152,0,10.203,34352086.503,5.473
144,2,31480.706,17013.152,78.564,393.155,137.053,8.411,23345672.9,14.829
145,2,31461.212,28960.244,1.637,50.991,211.221,3.878,4963761.768,5.237
146,2,31410.122,29722.317,193.521,8604.561,0,9.206,27970649.141,5.495
147,2,31547.817,24172.988,46.242,124.593,82.999,3.107,3185767.185,10.375
148,2,31680.652,19200.826,6.582,72.153,63.961,4.242,5938814.02,4.672
149,2,31811.863,14581.623,57.379,194.791,125.175,8.673,24823373.059,16.857
150,2,31835.9,22744.91,63.401,290.179,46.664,2.004,1325100.057,8.103
151,2,32023.432,15499.855,39.826,87.377,143.101,12.401,50754682.634,26.553
152,2,32285.173,14110.339,196.398,5832.17,0,11.663,44887409.821,8.603
153,2,32318.716,14744.084,155.424,3152.353,23.175,4.908,7949696.318,6.488
154,2,32413.879,14526.305,204.146,5780.356,0,7.836,20266172.088,7.363
155,2,37006.207,26260.157,144.513,1709.701,0,2.214,1617848.333,7.405
156,3,5358.276,32564.601,159.97,7281.769,0,14.007,64751155.082,5.802
157,3,5410.358,31970.347,197.449,13829.522,0,15.161,75857431.762,5.085
158,3,5680.816,33118.361,13.157,106.881,210.329,19.952,131377222.821,10.064
159,3,6119.228,33640.219,196.329,11424.425,0,20.052,132696752.343,7.08
160,3,6319.496,32798.944,5.245,57.188,248.086,17.997,106886787.213,12.192
161,3,6771.303,34431.462,204.275,12741.784,0,16.324,87941338.588,5.992
162,3,7116.779,33760.086,5.318,119.651,249.339,16.217,86790546.677,5.8
163,3,7266.57,35146.685,255.889,17770.713,0,11.864,46450141.492,5.46
164,3,7434.182,34261.271,231.813,16992.858,0,17.412,100054507.897,6.06
165,3,7778.184,35020.336,271.941,17132.915,0,13.876,63539072.705,6.752
166,3,7809.211,35613.896,61.687,450.034,182.052,10.317,35126853.854,10.424
167,3,13153.476,6057.152,192.76,8326.491,0,7.706,19596937.665,5.22
168,3,13562.819,6295.048,148.208,7603.875,0,19.172,121320974.038,6.044
169,3,13665.82,5694.019,293.646,20678.878,0,6.841,15443928.851,4.793
170,3,14171.436,5403.203,42.294,218.426,248.112,17.622,102480973.473,16.768
171,3,14242.508,6079.538,4.778,76.931,210.399,9.416,29262373.69,5.815
172,3,14594.838,5234.831,179.604,9890.555,0,9.891,32283832.422,4.623
173,3,14917.995,5088.162,57.297,260.662,242.984,9.914,32436125.169,14.412
174,3,15016.818,5802.631,36.896,129.528,253.917,26.006,223200205.937,32.035
175,3,15163.881,5714.656,322.676,29600.046,0,9.326,28701377.6,4.738
176,3,15679.645,4799.573,2.573,145.432,286.62,9.469,29586644.976,3.512
177,3,16270.992,4498.842,276.853,18823.711,0,14.707,71385848.612,6.679
178,3,16418.851,5116.64,181.603,10418.193,0,12.604,52422500.951,5.041
179,3,16772.838,4216.86,302.375,25537.459,0,10.978,39772605.064,5.141
180,3,17190.441,4066.25,41.161,133.424,248.175,14.964,73899627.76,22.127
181,3,17258.493,4655.054,341.338,25872.426,0,2.113,1474100.798,4.307
182,3,17607.197,4551.474,170.185,7460.113,0,6.581,14292295.491,4.555
183,3,17883.654,3805.543,173.917,9434.278,0,16.295,87630313.282,5.898
184,3,18155.514,15990.71,43.695,96.652,77.007,3.198,3375786.38,11.604
185,3,18327.462,4180.769,181.858,10474.788,0,18.358,111218280.634,6.293
186,3,18518.716,15751.132,60.688,152.137,54.997,4.207,5840663.232,14.233
187,3,25409.836,30929.854,164.393,3046.339,0,5.831,11220921.571,7.552
188,3,25446.689,30205.137,198.934,5192.599,0,6.906,15740834.202,7.247
189,3,25492.14,31461.243,33.907,61.917,98.988,10.738,38051749.639,25.563
190,3,25600.513,28966.475,6.027,43.538,113.744,5.897,11476197.979,7.236
191,3,25818.828,26732.201,205.307,5466.766,0,3.699,4515692.837,6.096
192,3,26085.11,27353.393,121.83,1400.91,18.926,2.983,2937142.785,7.133
193,3,26075.668,28077.798,5.427,46.031,95.262,5.216,8979687.983,6.498
194,3,26128.31,28508.005,63.555,185.117,91.917,6.113,12331177.859,16.14
195,3,26101.548,28906.713,216.725,5431.441,0,3.28,3549643.493,6.386
196,3,29471.221,18433.154,129.374,1436.421,0,6.286,13042068.2,9.537
197,3,30587.976,17885.834,146.906,4144.801,0,6.2,12687317.093,5.414
198,3,30746.792,31580.371,246.747,9185.446,0,5.751,10916768.063,6.154
199,3,30787.752,27973.109,201.212,7230.633,0,10.203,34357135.362,6.958
200,3,30776.206,28747.572,146.621,5010.245,0,6.691,14774781.177,4.886
201,3,30769.931,30244.431,39.946,77.34,152.769,7.671,19418778.941,20.037
202,3,30778.888,30562.881,57.165,178.104,132.301,4.992,8224234.519,12.7
203,3,30793.449,30911.658,23.505,92.126,151.831,7.333,17744307.158,8.91
204,3,30795.348,31277.054,9.41,66.257,139.304,10.027,33176553.274,7.805
205,3,30898.89,16928.861,265.57,10936.318,0,5.926,11590262.192,6.097
206,3,30866.072,27773.638,238.906,9485.186,0,9.689,30980567.142,7.138
207,3,30798.751,32001.326,5.203,92.439,149.027,6.404,13534294.555,4.331
208,3,30941.951,24397.17,117.92,1137.229,37.607,4.637,7096379.257,8.715
209,3,31038.092,17984.242,227.786,6924.668,0,7.428,18210865.338,7.38
210,3,31154.599,16064.111,270.366,11487.742,0,6.646,14574673.959,6.279
211,3,31272.996,23351.206,147.535,2825.257,0,4.732,7390583.092,6.453
212,3,31257.002,25775.857,63.212,171.055,69.252,3.074,3119097.986,12.142
213,3,31238.363,31600.397,2.651,26.755,167.989,8.962,26503304.275,13.066
214,3,31280.797,24798.405,8.597,87.299,103.635,4.041,5387959.095,4.347
215,3,31428.932,15252.073,194.657,8308.9,0,9.871,32153739.967,5.865
216,3,31372.278,28128.368,97.121,1102.671,140.761,11.347,42493100.639,10.731
217,3,31385.496,30642.293,62.715,246.061,171.783,5.794,11077726.322,12.211
218,3,31478.16,17002.126,191.776,7847.816,0,9.989,32931479.123,6.02
219,3,31478.215,29019.974,194.28,8740.868,0,8.68,24862726.138,5.334
220,3,31644.721,19217.133,157.709,2376.69,0,5.123,8659927.042,8.068
221,3,31760.162,14632.369,8.804,49.679,141.317,6.028,11993581.798,7.189
222,3,31949.21,15690.23,183.659,5966.48,0,10.612,37164395.836,7.173
223,3,32032.1,15490.844,41.351,86.588,152.853,14.702,71334638.875,33.078
224,3,32319.789,14158.513,0.76,59.514,114.762,9.673,30876872.109,6.881
225,3,37013.109,26255.871,37.884,73.814,55.747,3.259,3505510.453,11.933
226,4,5367.581,32014.974,137.458,5122.121,97.714,11.205,41431650.876,5.364
227,4,5365.209,32564.062,176.314,8259.65,0,17.019,95591189.946,6.932
228,4,5733.387,33148.951,218.885,11466.805,0,13.319,58544256.867,6.429
229,4,6097.795,33612.215,46.398,220.873,224.616,12.334,50204411.213,14.228
230,4,6371.319,32901.467,42.739,167.909,231.252,21.296,149660616.606,25.949
231,4,6665.532,33257.412,213.511,11501.676,0,15.288,77127816.194,6.715
232,4,6825.773,34380.191,364.589,35437.739,0,18.226,109622204.437,7.196
233,4,7233.357,35156.867,81.715,668.403,199.453,8.796,25531074.583,10.447
234,4,7435.56,34210.025,185.881,10946.863,0,11.761,45651908.36,4.862
235,4,7730.626,34836.889,190.713,9218.544,0,6.547,14143468.07,4.589
236,4,7784.561,35592.137,102.793,1325.741,144.556,7.344,17800584.622,7.827
237,4,12085.047,8214.745,93.147,612.026,29.637,6.329,13219200.843,11.265
238,4,12429.538,10054.215,180.039,2852.993,0,3.648,4392766.298,7.687
239,4,13073.671,10435.113,116.979,1239.843,0,3.357,3720034.753,7.475
240,4,13624.387,6307.878,181.847,10541.435,0,8.015,21201743.802,4.193
241,4,13801.917,5593.844,179.611,9200.913,0,9.212,28004061.186,4.729
242,4,14067.753,6119.047,22.247,61.037,193.919,8.34,22954465.101,12.811
243,4,14240.978,5361.849,6.64,129.38,259.979,6.921,15809519.331,3.677
244,4,14900.94,5851.863,241.677,15289.244,0,11.604,44433778.647,5.55
245,4,15595.799,5417.954,281.74,21936.614,0,12.164,48828772.327,5.451
246,4,15703.76,4790.175,192.984,12386.925,0,17.024,95648958.82,5.743
247,4,16044.215,5295.812,0.738,20.086,231.487,19.414,124378854.212,33.155
248,4,16245.478,4479.774,8.919,65.369,224.245,4.295,6087972.894,5.303
249,4,16438.019,5100.677,182.24,10593.93,0,13.95,64226254.457,5.279
250,4,16606.232,4396.566,235.698,15117.434,0,9.253,28252978.463,4.878
251,4,16845.694,4164.166,221.19,13090.147,0,4.361,6276221.685,4.119
252,4,17281.045,4001.545,1.991,71.62,267.93,12.842,54422606.703,7.186
253,4,17221.171,4718.963,193.503,9194.508,0,13.573,60799111.453,6.381
254,4,17550.993,4578.068,248.871,15076.545,0,12.734,53513733.359,6.17
255,4,17808.756,3876.927,186.599,11288.318,0,11.895,46695623.793,4.806
256,4,18100.231,3773.981,191.017,10262.867,0,9.439,29402773.188,4.815
257,4,18187.237,15976.242,126.41,1821.422,3.286,2.737,2472846.178,6.324
258,4,18266.74,4190.251,197.405,12667.532,0,9.997,32982673.146,4.452
259,4,25442.605,30169.506,36.217,132.678,97.176,6.791,15217263.966,10.339
260,4,25424.282,31329.09,62.642,265.109,70.973,3.772,4695290.032,9.599
261,4,25497.552,29737.684,134.014,1685.011,26.511,5.593,10324141.643,8.479
262,4,25566.443,27678.703,4.443,32.906,94.916,7.201,17112692.495,9.693
263,4,25546.953,28399.924,51.839,124.137,110.22,4.283,6052445.488,13.525
264,4,25807.348,26711.398,134.382,2255.619,0,4.473,6604247.193,6.528
265,4,26046.848,27383.23,60.89,127.587,79.314,9.739,31298359.639,29.905
266,4,26129.941,28533.624,147.761,3334.643,0,6.196,12670759.653,6.292
267,4,26107.752,30045.148,72.467,344.846,70.334,5.455,9821893.01,11.223
268,4,29382.998,18390.897,151.315,1969.066,0,7.522,18670921.005,10.424
269,4,30601.035,17680.936,2.152,54.467,141.897,6.172,12571687.38,5.865
270,4,30794.37,28769.249,92.879,1266.737,117.152,8.823,25690875.704,7.666
271,4,30769.512,30514.411,246.121,9684.869,0,7.323,17699090.87,6.443
272,4,30774.858,30999.161,194.05,7466.721,0,6.776,15152582.367,5.425
273,4,30768.975,31314.153,175.547,5258.634,0,6.609,14412466.98,5.953
274,4,30911.573,16938.808,220.311,7572.194,0,7.274,17462242.201,6.544
275,4,30956.999,16643.442,6.556,44.024,129.31,3.567,4200093.405,6.082
276,4,31179.513,15976.078,112.251,1757.613,51.429,2.456,1989939.387,5.614
277,4,31264.992,25755.165,159.003,2548.953,0,10.003,33018995.608,10.926
278,4,31223.901,27769.557,160.446,5010.964,0,14.516,69540855.535,8.096
279,4,31309.849,24807.321,163.335,3692.259,0,5.464,9852987.442,6.438
280,4,31273.754,31547.704,138.569,3524.87,0,7.672,19424191.119,6.009
281,4,31439.024,15280.1,8.023,87.704,179.849,12.59,52312589.711,6.851
282,4,31374.611,28123.772,106.897,1612.736,117.275,8.991,26675837.458,7.924
283,4,31434.166,30239.007,2.446,34.456,139.289,5.925,11584556.157,8.088
284,4,31399.322,30670.429,178.803,7176.992,0,4.153,5692371.08,4.528
285,4,31436.472,17067.14,210.686,8650.231,0,9.296,28517492.365,6.212
286,4,31448.648,28904.024,274.704,16400.517,0,6.643,14564497.309,5.065
287,4,31476.233,29160.601,268.782,15680.041,0,9.615,30506557.817,5.818
288,4,31427.147,29616.588,208.937,9474.949,0,12.711,53322303.731,6.764
289,4,31541.541,24230.272,191.116,3761.599,0,4.279,6042504.894,7.246
290,4,31662.513,19206.473,138.607,1842.495,0,4.429,6472143.265,7.695
291,4,31791.271,14648.278,204.897,6919.485,0,9.016,26826001.485,6.933
292,4,31950.884,15690.299,70.858,278.765,101.232,4.801,7605236.544,11.972
293,4,32192.651,14090.286,125.521,2352.672,0,6.873,15589053.908,6.663
294,4,32382.336,22195.121,152.664,1859.844,0,5.719,10792693.687,9.581
295,4,37005.956,26271.393,118.714,1518.868,0,4.099,5544502.584,7.026
296,5,5381.587,32578.642,184.814,8923.927,0,9.629,30596496.295,5.114
297,5,5406.598,31988.491,203.328,13476.229,0,9.285,28450710.237,4.324
298,5,5685.892,33140.152,171.792,7265.084,0,11.103,40682112.015,5.71
299,5,5915.686,32290.067,184.33,8171.456,0,18.528,113290901.419,8.017
300,5,6133.671,33626.565,189.954,10299.937,0,16.156,86143905.486,6.298
301,5,6398.767,33776.898,249.659,16780.482,0,10.523,36546451.933,5.186
302,5,6425.084,32955.233,232.152,14861.278,0,12.503,51593088.787,5.549
303,5,6640.901,34241.421,2.434,121.13,229.675,15.679,81125040.516,5.314
304,5,6879.806,34519.875,4.511,61.201,246.215,9.56,30160063.182,6.999
305,5,6957.654,33677.967,277.676,23225.548,0,21.533,153023167.731,7.329
306,5,7278.444,35201.595,5.143,105.084,242.11,12.699,53222384.089,5.463
307,5,7462.392,34221.703,153.549,7438.427,0,19.482,125255105.063,6.606
308,5,7767.391,34944.59,186.865,8285.021,0,10.078,33515097.271,5.592
309,5,13648.183,6281.293,173.924,9685.029,0,20.128,133703707.092,6.657
310,5,13792.642,5579.509,77.011,715.729,185.67,6.084,12214787.735,7.546
311,5,14033.35,6091.959,208.856,10703.886,0,11.024,40108755.554,5.687
312,5,14005.393,24867.143,173.603,1979.41,0,3.055,3079895.418,8.839
313,5,14372.949,5993.172,218.757,11628.412,0,11.405,42925587.775,5.826
314,5,14543.707,5262.953,198.533,13376.544,0,18.195,109251948.326,5.895
315,5,15715.716,4805.338,251.996,19346.062,0,16.536,90237584.282,6.038
316,5,16040.967,4608.267,103.666,1113.307,171.59,21.274,149360465.776,19.884
317,5,16324.781,4468.301,224.285,12718.879,0,9.474,29623711.989,5.188
318,5,16531.687,5079.53,76.182,478.466,244.598,11.654,44817848.58,15.144
319,5,16796.918,4211.935,55.174,191.278,237.294,6.861,15535264.343,13.714
320,5,17074.854,4091.136,210.843,12864.682,0,12.17,48878898.298,5.28
321,5,17147.95,4703.81,249.253,15374.35,0,12.333,50199323.814,5.983
322,5,17521.623,4634.866,6.633,106.577,210.232,14.236,66881583.438,6.054
323,5,17803.587,3853.42,116.798,1163.546,200.003,8.286,22659234.19,11.214
324,5,18081.555,3787.786,189.434,4330.526,145.252,4.926,8007715.517,6.809
325,5,18083.494,4311.141,196.83,10592.598,0,14.724,71545645.347,6.148
326,5,18321.861,4167.601,200.469,11196.694,0,13.241,57856698.16,5.689
327,5,18532.482,15704.812,69.978,193.938,51.962,4.375,6317986.175,14.74
328,5,25474.896,30180.323,186.772,5417.74,0,6.474,13833470.593,6.292
329,5,25470.018,31344.924,184.516,4251.264,0,9.352,28863802.176,8.774
330,5,25512.209,29151.716,142.717,2965.004,0,6.647,14581398.186,6.672
331,5,25513.524,29705.033,144.515,2864.165,0,6.054,12094798.092,6.713
332,5,25572.324,27655.608,56.791,99.786,87.996,1.416,661344.593,12.609
333,5,25560.474,28522.893,191.601,4759.171,0,2.433,1953785.974,5.79
334,5,25863.542,26705.283,90.416,737.803,45.241,4.386,6348539.661,8.1
335,5,26083.536,28478.037,6.172,65.889,121.645,9.094,27293320.302,6.658
336,5,26088.258,30017.55,167.362,3681.296,0,4.539,6800248.29,6.323
337,5,30730.775,31778.339,183.012,5954.61,0,5.68,10646183.375,5.532
338,5,30835.09,24658.315,254.255,7317.331,0,5.872,11379831.163,7.513
339,5,30792.083,27992.548,206.899,6526.438,0,5.934,11620398.491,6.18
340,5,30838.886,28758.028,231.78,12089.234,0,7.31,17633567.225,5.104
341,5,30817.356,29576.527,183.865,6110.351,0,7.637,19248907.287,6.032
342,5,30798.445,29984.157,212.188,7400.822,0,3.748,4635834.248,5.323
343,5,30803.515,30508.337,47.822,113.516,152.926,7.041,16359732.277,17.506
344,5,30800,30986.878,264.702,12458.205,0,9.287,28460408.94,6.631
345,5,30919.637,16934.376,236.864,9190.588,0,7.279,17485731.281,6.321
346,5,31120.279,16081.812,0.144,24.008,150.284,8.746,25244722.586,13.862
347,5,31019.336,18025.927,225.47,7464.406,0,11.252,41784221.074,8.596
348,5,31370.902,23353.248,39.282,108.372,83.132,4.973,8160096.025,11.319
349,5,31292.504,24767.893,177.179,5247.946,0,6.979,16072097.012,6.154
350,5,31409.438,15313.378,153.156,3249.305,90.041,5.829,11213033.006,6.575
351,5,31367.379,28126.821,247.149,12947.744,0,8.681,24872571.579,5.663
